Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 889835, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 889837, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 4.005408 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:53571
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.013775 s
[client] second 0.100770: 3021718.242617 bit/s, bytes received: 38062 B, packets received: 49
[client] second 0.201194: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301973: 78032.101061 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402580: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502995: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603602: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.704217: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804821: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.905429: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005641: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.106054: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.206291: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:36188
[client] second 1.306481: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.406691: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.506900: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.607111: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.707291: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.807501: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.907872: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.008789: 972687.218384 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109382: 390324.532422 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.209624: 293769.184331 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.310596: 388859.453948 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.411177: 350363.048796 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.511777: 390297.745172 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.612600: 292076.589369 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.712776: 391951.271066 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813126: 391271.726685 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.914191: 291377.597820 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.015272: 388439.200955 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.116137: 389273.184017 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.216491: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 3.316744: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.417922: 194033.353792 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.518544: 195107.388072 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.619062: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.719272: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.819448: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.919658: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.020313: 974488.970008 bit/s, bytes received: 12261 B, packets received: 10
[client] second 4.120353: 392483.936612 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.221265: 486364.757098 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.321498: 432752.344820 bit/s, bytes received: 5422 B, packets received: 5
[client] second 4.422152: 487610.878571 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.523170: 484905.038984 bit/s, bytes received: 6123 B, packets received: 5
[client] second 4.624121: 486177.762162 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.724198: 588503.127367 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.824622: 586474.953140 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.924650: 588793.018300 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.026058: 580783.709514 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.126543: 585081.465568 bit/s, bytes received: 7349 B, packets received: 6
[client] second 5.226556: 729424.576677 bit/s, bytes received: 9119 B, packets received: 8
[client] second 5.327473: 583610.179713 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.428096: 682867.836611 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.529006: 680919.040528 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.629523: 585932.067138 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.730454: 680781.967537 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.831374: 97264.907048 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.931846: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.031923: 1177020.132798 bit/s, bytes received: 14724 B, packets received: 12
[client] second 6.132635: 722376.247691 bit/s, bytes received: 9094 B, packets received: 8
[client] second 6.233336: 779809.557970 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.333397: 784083.645663 bit/s, bytes received: 9807 B, packets received: 8
[client] second 6.434321: 778093.219785 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.535404: 873974.255768 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.636045: 975349.308149 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.736701: 918529.340503 bit/s, bytes received: 11557 B, packets received: 10
[client] second 6.836992: 978750.787944 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.937374: 977864.002129 bit/s, bytes received: 12270 B, packets received: 10
[client] second 7.037731: 977552.288944 bit/s, bytes received: 12263 B, packets received: 10
[client] second 7.137872: 1078240.511125 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.238057: 1118657.921920 bit/s, bytes received: 14009 B, packets received: 12
[client] second 7.338653: 1170936.965186 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.438714: 1177201.177417 bit/s, bytes received: 14724 B, packets received: 13
[client] second 7.539384: 1267582.859707 bit/s, bytes received: 15951 B, packets received: 12
[client] second 7.640040: 1365289.923822 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.740359: 1214439.259347 bit/s, bytes received: 15229 B, packets received: 14
[client] second 7.841164: 1363263.871793 bit/s, bytes received: 17178 B, packets received: 13
[client] second 7.941946: 1363580.049335 bit/s, bytes received: 17178 B, packets received: 14
[client] second 8.042230: 1369709.026477 bit/s, bytes received: 17170 B, packets received: 14
[client] second 8.142958: 1501869.543648 bit/s, bytes received: 18910 B, packets received: 16
[client] second 8.243744: 1460910.798507 bit/s, bytes received: 18405 B, packets received: 15
[client] second 8.343780: 1570007.294632 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.443909: 1609510.662019 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.544816: 1653719.966122 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.645626: 1654693.956115 bit/s, bytes received: 20851 B, packets received: 17
[client] second 8.746005: 1801085.367324 bit/s, bytes received: 22599 B, packets received: 19
[client] second 8.846520: 1855472.811091 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.946948: 1857108.235015 bit/s, bytes received: 23313 B, packets received: 19
[client] second 9.047131: 1999935.857517 bit/s, bytes received: 25045 B, packets received: 21
[client] second 9.147319: 1959503.338167 bit/s, bytes received: 24540 B, packets received: 20
[client] second 9.247453: 2057965.618816 bit/s, bytes received: 25759 B, packets received: 21
[client] second 9.348214: 2183950.792152 bit/s, bytes received: 27507 B, packets received: 23
[client] second 9.448493: 2251391.772723 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.548780: 2291514.855769 bit/s, bytes received: 28726 B, packets received: 25
[client] second 9.648803: 2452872.601510 bit/s, bytes received: 30668 B, packets received: 24
[client] second 9.748893: 1315860.120864 bit/s, bytes received: 16463 B, packets received: 15
[client] second 9.849365: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.949594: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.049823: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.150414: 3707460.733863 bit/s, bytes received: 46617 B, packets received: 38
[client] second 10.251161: 2866346.755916 bit/s, bytes received: 36097 B, packets received: 30
[client] second 10.351224: 3040320.159432 bit/s, bytes received: 38028 B, packets received: 32
[client] second 10.451805: 821629.838995 bit/s, bytes received: 10330 B, packets received: 9
[client] second 10.552034: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.652262: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.752480: 2447930.561823 bit/s, bytes received: 30666 B, packets received: 25
[client] second 10.853078: 3553649.608824 bit/s, bytes received: 44686 B, packets received: 37
[client] second 10.953189: 3627102.041443 bit/s, bytes received: 45389 B, packets received: 37
[client] second 11.053213: 826276.207236 bit/s, bytes received: 10331 B, packets received: 10
[client] second 11.153443: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.254045: 1169355.056751 bit/s, bytes received: 14705 B, packets received: 12
[client] second 11.354144: 4062485.642242 bit/s, bytes received: 50831 B, packets received: 42
[client] second 11.454513: 4400184.308780 bit/s, bytes received: 55205 B, packets received: 45
[client] second 11.555276: 4327184.293011 bit/s, bytes received: 54503 B, packets received: 45
[client] second 11.656010: 4619236.468540 bit/s, bytes received: 58164 B, packets received: 48
[client] second 11.756617: 4724188.914161 bit/s, bytes received: 59411 B, packets received: 49
[client] second 11.857357: 4619726.493792 bit/s, bytes received: 58174 B, packets received: 48
[client] second 11.958404: 4800003.071850 bit/s, bytes received: 60628 B, packets received: 50
[client] second 12.059198: 4714027.872038 bit/s, bytes received: 59393 B, packets received: 49
[client] second 12.159736: 4824927.103107 bit/s, bytes received: 60636 B, packets received: 50
[client] second 12.260784: 5091322.414173 bit/s, bytes received: 64309 B, packets received: 54
[client] second 12.361531: 4716871.151136 bit/s, bytes received: 59401 B, packets received: 48
[client] second 12.461547: 5438318.557328 bit/s, bytes received: 67990 B, packets received: 57
[client] second 12.562376: 5394505.443500 bit/s, bytes received: 67990 B, packets received: 56
[client] second 12.662854: 5315576.210565 bit/s, bytes received: 66763 B, packets received: 55
[client] second 12.763798: 4707676.442565 bit/s, bytes received: 59401 B, packets received: 49
[client] second 12.864389: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 12.964619: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.064848: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.165079: 0.000000 bit/s, bytes received: 0 B, packets received: 0
