Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[client_side_proxy] starting proxy with pid 893029, port 18081, cc cubic
[server] starting server with pid 893028, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005892 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:60313
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.065465 s
[client] second 0.100596: 3026955.818141 bit/s, bytes received: 38062 B, packets received: 49
[client] second 0.201202: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301512: 78396.862323 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402114: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502533: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.602949: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.703568: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804188: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904613: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004945: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.105545: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.205969: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:36446
[client] second 1.306572: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.406795: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.507470: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.607893: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.708148: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.808431: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.908660: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009057: 977719.821118 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109655: 390306.125492 bit/s, bytes received: 4908 B, packets received: 5
[client] second 2.210744: 291306.224510 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.311195: 390879.506066 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.411284: 352084.380998 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.512230: 291722.189694 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.613173: 388970.714777 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.713358: 391914.789117 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813939: 292779.574294 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.914755: 389461.360476 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.015118: 391220.702151 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.115928: 292114.254289 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.216603: 97501.496344 bit/s, bytes received: 1227 B, packets received: 1
[client] second 3.316863: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.417794: 389019.330954 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.518142: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.618354: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.718608: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.818828: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.919232: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.019318: 980752.766915 bit/s, bytes received: 12270 B, packets received: 10
[client] second 4.119676: 488249.873212 bit/s, bytes received: 6125 B, packets received: 5
[client] second 4.220171: 390708.318538 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.320412: 432795.927433 bit/s, bytes received: 5423 B, packets received: 5
[client] second 4.421280: 486577.577101 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.521844: 488046.505064 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.622582: 583849.468566 bit/s, bytes received: 7352 B, packets received: 6
[client] second 4.723128: 488136.910508 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.823543: 586523.890616 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.924581: 582911.079268 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.025448: 583895.981096 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.126098: 585159.872312 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.226244: 727258.435407 bit/s, bytes received: 9104 B, packets received: 8
[client] second 5.326630: 586694.642911 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.427315: 682445.012807 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.528024: 682277.724885 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.628521: 586048.808405 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.729067: 683387.644212 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.829528: 97709.741785 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.929799: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.030861: 1165546.500078 bit/s, bytes received: 14724 B, packets received: 12
[client] second 6.131896: 720068.985364 bit/s, bytes received: 9094 B, packets received: 8
[client] second 6.232239: 782595.766953 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.332985: 778908.717838 bit/s, bytes received: 9809 B, packets received: 8
[client] second 6.433502: 878892.976873 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.534163: 780120.361938 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.634992: 973537.116921 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.735869: 916361.066760 bit/s, bytes received: 11555 B, packets received: 10
