Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 978913, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.006321 s
[server][session 0][stream 0] open
[client] time to first byte: 3.007405 s
[client] second 0.100892: 1266635.933129 bit/s, bytes received: 15974 B, packets received: 22
[client] second 0.201970: 388611.187216 bit/s, bytes received: 4910 B, packets received: 4
[client] second 0.303081: 388328.140246 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.403325: 391680.578423 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.503633: 391432.665088 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.603745: 294151.850079 bit/s, bytes received: 3681 B, packets received: 3
[client] second 0.704036: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804257: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.905184: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005612: 977408.607989 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.106023: 488793.395577 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.206517: 586066.070213 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.306940: 624715.722033 bit/s, bytes received: 7842 B, packets received: 7
[client] second 1.407816: 778459.673478 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.508208: 684436.891033 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.609157: 777902.543417 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.709409: 783300.958796 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.809903: 683741.714239 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.910647: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011457: 1013787.047543 bit/s, bytes received: 12775 B, packets received: 11
[client] second 2.111537: 980823.717261 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.211762: 979395.762104 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.311916: 1078089.080515 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.412474: 1171389.515167 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.512638: 1314331.134312 bit/s, bytes received: 16456 B, packets received: 14
[client] second 2.613518: 1361772.196792 bit/s, bytes received: 17172 B, packets received: 14
[client] second 2.713950: 1466062.475808 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.814189: 1566812.841744 bit/s, bytes received: 19632 B, packets received: 16
[client] second 2.915465: 1688071.284162 bit/s, bytes received: 21370 B, packets received: 18
[client] second 3.016246: 1363114.877048 bit/s, bytes received: 17172 B, packets received: 14
[client] second 3.117121: 1848867.805397 bit/s, bytes received: 23313 B, packets received: 19
[client] second 3.218156: 1886379.709414 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.318611: 2052040.391795 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.419347: 2183832.860746 bit/s, bytes received: 27499 B, packets received: 23
[client] second 3.520069: 2435858.726826 bit/s, bytes received: 30668 B, packets received: 25
[client] second 3.621055: 2430037.930575 bit/s, bytes received: 30675 B, packets received: 25
[client] second 3.721488: 2777410.645656 bit/s, bytes received: 34868 B, packets received: 29
[client] second 3.821783: 2878536.142173 bit/s, bytes received: 36088 B, packets received: 30
[client] second 3.921811: 3139692.565738 bit/s, bytes received: 39257 B, packets received: 32
[client] second 4.022736: 3250160.995052 bit/s, bytes received: 41003 B, packets received: 34
[client] second 4.123025: 3523026.521085 bit/s, bytes received: 44165 B, packets received: 36
[client] second 4.223511: 3752795.671260 bit/s, bytes received: 47138 B, packets received: 39
[client] second 4.324032: 3945607.370662 bit/s, bytes received: 49577 B, packets received: 41
[client] second 4.424809: 4325748.802036 bit/s, bytes received: 54492 B, packets received: 46
[client] second 4.525449: 4527519.135274 bit/s, bytes received: 56956 B, packets received: 47
[client] second 4.626377: 4513854.771595 bit/s, bytes received: 56947 B, packets received: 48
[client] second 4.726581: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.827220: 1754953.725437 bit/s, bytes received: 22077 B, packets received: 19
[client] second 4.928083: 5977267.194367 bit/s, bytes received: 75361 B, packets received: 62
[client] second 5.028589: 2677184.156903 bit/s, bytes received: 33634 B, packets received: 30
[client] second 5.129398: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 5.230012: 8040155.535453 bit/s, bytes received: 101119 B, packets received: 83
[client] second 5.330414: 2386653.433687 bit/s, bytes received: 29953 B, packets received: 26
[client] second 5.431292: 3891125.953236 bit/s, bytes received: 49066 B, packets received: 41
[client] second 5.532040: 8655195.178175 bit/s, bytes received: 109000 B, packets received: 90
[client] second 5.632249: 9288469.083496 bit/s, bytes received: 116348 B, packets received: 96
[client] second 5.733286: 9600857.185458 bit/s, bytes received: 121256 B, packets received: 100
[client] second 5.834264: 9663137.994534 bit/s, bytes received: 121970 B, packets received: 100
[client] second 5.934588: 10061143.182363 bit/s, bytes received: 126172 B, packets received: 104
[client] second 6.035069: 8677158.313852 bit/s, bytes received: 108986 B, packets received: 92
[client] second 6.136107: 10863794.357756 bit/s, bytes received: 137207 B, packets received: 112
[client] second 6.236860: 2183485.212493 bit/s, bytes received: 27499 B, packets received: 25
[client] second 6.337046: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.437912: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.538346: 5179180.397351 bit/s, bytes received: 65021 B, packets received: 55
[client] second 6.638929: 14466504.114289 bit/s, bytes received: 181884 B, packets received: 150
[client] second 6.738982: 3178934.025055 bit/s, bytes received: 39758 B, packets received: 35
[client] second 6.839678: 16694015.359037 bit/s, bytes received: 210126 B, packets received: 174
[client] second 6.940088: 17953040.899678 bit/s, bytes received: 225334 B, packets received: 186
[client] second 7.040712: 19142913.380404 bit/s, bytes received: 240780 B, packets received: 197
[client] second 7.141209: 20280990.140000 bit/s, bytes received: 254773 B, packets received: 211
[client] second 7.241557: 21290832.613254 bit/s, bytes received: 267061 B, packets received: 219
[client] second 7.342340: 21295693.549478 bit/s, bytes received: 268279 B, packets received: 221
[client] second 7.443127: 21294605.602787 bit/s, bytes received: 268279 B, packets received: 221
[client] second 7.543633: 6038025.163327 bit/s, bytes received: 75857 B, packets received: 64
[client] second 7.643916: 0.000000 bit/s, bytes received: 0 B, packets received: 4
[client] second 7.744702: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 7.845219: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 7.945666: 26391058.176414 bit/s, bytes received: 331361 B, packets received: 274
[client] second 8.046544: 15299757.444756 bit/s, bytes received: 192927 B, packets received: 160
[client] second 8.146773: 23861756.514466 bit/s, bytes received: 298954 B, packets received: 247
[client] second 8.247232: 34871394.248955 bit/s, bytes received: 437893 B, packets received: 361
[client] second 8.347317: 37649635.824729 bit/s, bytes received: 471022 B, packets received: 388
[client] second 8.447751: 40100239.247394 bit/s, bytes received: 503429 B, packets received: 415
[client] second 8.547967: 42146765.790691 bit/s, bytes received: 527969 B, packets received: 435
[client] second 8.648561: 42280765.576904 bit/s, bytes received: 531650 B, packets received: 438
[client] second 8.749127: 42292744.867157 bit/s, bytes received: 531650 B, packets received: 438
[client] second 8.849779: 29205310.083475 bit/s, bytes received: 367449 B, packets received: 304
[client] second 8.949917: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 9.050002: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 9.150573: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 9.250882: 28090736.140263 bit/s, bytes received: 352220 B, packets received: 293
[client] second 9.351671: 55272626.597513 bit/s, bytes received: 696356 B, packets received: 574
[client] second 9.451712: 20529523.424919 bit/s, bytes received: 256724 B, packets received: 215
[client] second 9.551764: 67238826.697366 bit/s, bytes received: 840925 B, packets received: 692
[client] second 9.651788: 72989878.498533 bit/s, bytes received: 912596 B, packets received: 752
[client] second 9.751805: 77845235.411647 bit/s, bytes received: 973231 B, packets received: 802
[client] second 9.852076: 82778836.653858 bit/s, bytes received: 1037533 B, packets received: 855
[client] second 9.952556: 55539605.576389 bit/s, bytes received: 697583 B, packets received: 576
[client] second 10.052882: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.153062: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.253765: 0.000000 bit/s, bytes received: 0 B, packets received: 4
[client] second 10.353784: 5732609.893711 bit/s, bytes received: 71671 B, packets received: 67
[client] second 10.453849: 94800502.062918 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.554624: 25038780.499219 bit/s, bytes received: 315410 B, packets received: 266
[client] second 10.654976: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.755170: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.855377: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.955432: 11264804.254957 bit/s, bytes received: 140888 B, packets received: 116
[client] second 11.055532: 94669743.041441 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.155633: 94864718.167498 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 11.255725: 94678130.704454 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.355748: 67846049.568762 bit/s, bytes received: 848272 B, packets received: 699
[client] second 11.455934: 13839068.604571 bit/s, bytes received: 173310 B, packets received: 152
[client] second 11.555978: 47361247.600614 bit/s, bytes received: 592278 B, packets received: 489
[client] second 11.656834: 77781229.019860 bit/s, bytes received: 980586 B, packets received: 809
[client] second 11.757265: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.857397: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.957446: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 12.057658: 0.000000 bit/s, bytes received: 0 B, packets received: 10
