Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 973023, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.004938 s
[server][session 0][stream 0] open
[client] time to first byte: 3.006176 s
[client] second 0.101078: 1167430.439894 bit/s, bytes received: 14750 B, packets received: 21
[client] second 0.201179: 392562.420632 bit/s, bytes received: 4912 B, packets received: 4
[client] second 0.301279: 392248.602577 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.401342: 392390.651437 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.502322: 388831.080723 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.603448: 388266.565407 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.703690: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804096: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904677: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005775: 970929.312093 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.106745: 486087.315425 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.207693: 583426.005969 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.307755: 626583.235500 bit/s, bytes received: 7837 B, packets received: 7
[client] second 1.407845: 686497.298895 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.507894: 784891.870970 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.608818: 680826.447131 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.709444: 877944.977504 bit/s, bytes received: 11043 B, packets received: 9
[client] second 1.810223: 681811.186288 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.910435: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010650: 1019810.354989 bit/s, bytes received: 12775 B, packets received: 11
[client] second 2.111180: 976421.295788 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.211551: 977975.183880 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.312186: 1072949.847832 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.412246: 1177207.789287 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.512739: 1310020.342094 bit/s, bytes received: 16456 B, packets received: 14
[client] second 2.613179: 1367746.633538 bit/s, bytes received: 17172 B, packets received: 14
[client] second 2.714132: 1458492.342083 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.814617: 1562986.704223 bit/s, bytes received: 19632 B, packets received: 16
[client] second 2.915669: 1594661.924032 bit/s, bytes received: 20143 B, packets received: 17
[client] second 3.015891: 1468659.795553 bit/s, bytes received: 18399 B, packets received: 15
[client] second 3.116738: 1752044.858012 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.217109: 1996670.236950 bit/s, bytes received: 25051 B, packets received: 21
[client] second 3.317325: 1958961.121567 bit/s, bytes received: 24540 B, packets received: 20
[client] second 3.417599: 2291812.991538 bit/s, bytes received: 28726 B, packets received: 24
[client] second 3.518141: 2342567.844759 bit/s, bytes received: 29441 B, packets received: 24
[client] second 3.618509: 2445018.980730 bit/s, bytes received: 30675 B, packets received: 25
[client] second 3.719362: 2765833.445592 bit/s, bytes received: 34868 B, packets received: 29
[client] second 3.819762: 2875541.858325 bit/s, bytes received: 36088 B, packets received: 30
[client] second 3.920008: 3132762.408479 bit/s, bytes received: 39256 B, packets received: 32
[client] second 4.021052: 3246445.805320 bit/s, bytes received: 41004 B, packets received: 34
[client] second 4.122042: 3498472.423552 bit/s, bytes received: 44164 B, packets received: 36
[client] second 4.222594: 3750426.384849 bit/s, bytes received: 47139 B, packets received: 39
[client] second 4.323262: 3939921.873474 bit/s, bytes received: 49578 B, packets received: 41
[client] second 4.424163: 4320511.542922 bit/s, bytes received: 54493 B, packets received: 46
[client] second 4.524704: 4531806.732296 bit/s, bytes received: 56954 B, packets received: 47
[client] second 4.625076: 4636646.682814 bit/s, bytes received: 58174 B, packets received: 49
[client] second 4.725652: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.826238: 1658278.326727 bit/s, bytes received: 20850 B, packets received: 18
[client] second 4.927312: 5964839.632604 bit/s, bytes received: 75361 B, packets received: 62
[client] second 5.027977: 2770468.298826 bit/s, bytes received: 34861 B, packets received: 31
[client] second 5.128223: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 5.229110: 7823754.012261 bit/s, bytes received: 98665 B, packets received: 82
[client] second 5.329710: 2577119.036665 bit/s, bytes received: 32407 B, packets received: 27
[client] second 5.430330: 3803115.318248 bit/s, bytes received: 47834 B, packets received: 40
