Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 977792, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.005429 s
[server][session 0][stream 0] open
[client] time to first byte: 3.006315 s
[client] second 0.100105: 1276989.900090 bit/s, bytes received: 15979 B, packets received: 22
[client] second 0.201073: 389035.166640 bit/s, bytes received: 4910 B, packets received: 4
[client] second 0.301417: 391292.424108 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.401694: 391557.874994 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.502159: 390822.250539 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.603066: 291831.474696 bit/s, bytes received: 3681 B, packets received: 3
[client] second 0.703687: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804259: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904776: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005632: 973266.049344 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.105879: 489590.036974 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.206361: 586134.013467 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.306710: 624781.947652 bit/s, bytes received: 7837 B, packets received: 7
[client] second 1.406945: 783443.647263 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.507049: 686404.231396 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.607586: 781078.593865 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.708054: 781627.042568 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.808113: 686717.775664 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.908733: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009140: 1017853.681422 bit/s, bytes received: 12775 B, packets received: 11
[client] second 2.109740: 878166.312716 bit/s, bytes received: 11043 B, packets received: 9
[client] second 2.209954: 1077459.139880 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.310229: 1076802.346994 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.410898: 1170090.782166 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.511885: 1303622.346722 bit/s, bytes received: 16456 B, packets received: 14
[client] second 2.612931: 1359533.905193 bit/s, bytes received: 17172 B, packets received: 14
[client] second 2.713749: 1460440.511072 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.813997: 1566681.695131 bit/s, bytes received: 19632 B, packets received: 16
[client] second 2.914280: 1606896.900737 bit/s, bytes received: 20143 B, packets received: 17
[client] second 3.015033: 1460917.798839 bit/s, bytes received: 18399 B, packets received: 15
[client] second 3.116044: 1749198.610668 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.216233: 1902323.695101 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.316430: 2057304.148310 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.417212: 2280253.751457 bit/s, bytes received: 28726 B, packets received: 24
[client] second 3.517545: 2347367.749294 bit/s, bytes received: 29440 B, packets received: 24
[client] second 3.618388: 2530834.153778 bit/s, bytes received: 31902 B, packets received: 26
[client] second 3.719262: 2668030.712767 bit/s, bytes received: 33642 B, packets received: 28
[client] second 3.819548: 2976701.517168 bit/s, bytes received: 37315 B, packets received: 31
[client] second 3.919891: 3031912.082522 bit/s, bytes received: 38029 B, packets received: 31
[client] second 4.020543: 3259072.412227 bit/s, bytes received: 41004 B, packets received: 34
[client] second 4.121615: 3495723.294406 bit/s, bytes received: 44165 B, packets received: 36
[client] second 4.221984: 3757179.090045 bit/s, bytes received: 47138 B, packets received: 39
[client] second 4.322930: 4026216.850023 bit/s, bytes received: 50804 B, packets received: 42
[client] second 4.423753: 4226584.801432 bit/s, bytes received: 53267 B, packets received: 45
[client] second 4.524048: 4640816.600581 bit/s, bytes received: 58181 B, packets received: 48
[client] second 4.624735: 4524628.339953 bit/s, bytes received: 56947 B, packets received: 48
[client] second 4.724914: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.825010: 1666560.568491 bit/s, bytes received: 20852 B, packets received: 18
[client] second 4.925301: 5913330.801111 bit/s, bytes received: 74132 B, packets received: 61
[client] second 5.026274: 2859229.249231 bit/s, bytes received: 36088 B, packets received: 32
[client] second 5.126577: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 5.226703: 7883240.235454 bit/s, bytes received: 98665 B, packets received: 81
[client] second 5.326778: 2590624.466742 bit/s, bytes received: 32407 B, packets received: 28
[client] second 5.427209: 3517491.430705 bit/s, bytes received: 44158 B, packets received: 37
[client] second 5.527404: 8605022.344330 bit/s, bytes received: 107773 B, packets received: 90
[client] second 5.628267: 9228167.691419 bit/s, bytes received: 116348 B, packets received: 96
[client] second 5.728430: 9546437.778140 bit/s, bytes received: 119524 B, packets received: 97
[client] second 5.828827: 9563683.390254 bit/s, bytes received: 120021 B, packets received: 100
[client] second 5.929807: 10190202.765633 bit/s, bytes received: 128626 B, packets received: 105
[client] second 6.030640: 8646823.169080 bit/s, bytes received: 108986 B, packets received: 93
[client] second 6.131075: 10929089.390940 bit/s, bytes received: 137207 B, packets received: 113
[client] second 6.231903: 2765969.639435 bit/s, bytes received: 34861 B, packets received: 31
[client] second 6.332080: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.432981: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.533551: 4196006.706022 bit/s, bytes received: 52749 B, packets received: 45
[client] second 6.633821: 14511486.454991 bit/s, bytes received: 181884 B, packets received: 150
[client] second 6.734098: 3367569.209946 bit/s, bytes received: 42211 B, packets received: 37
[client] second 6.835147: 16538552.990023 bit/s, bytes received: 208902 B, packets received: 172
[client] second 6.935259: 17965215.907918 bit/s, bytes received: 224816 B, packets received: 185
[client] second 7.035275: 19104592.985309 bit/s, bytes received: 238844 B, packets received: 197
[client] second 7.136249: 20184956.538604 bit/s, bytes received: 254770 B, packets received: 210
[client] second 7.236706: 21267863.125321 bit/s, bytes received: 267064 B, packets received: 220
[client] second 7.336806: 21244651.037726 bit/s, bytes received: 265825 B, packets received: 220
[client] second 7.436898: 21344669.115397 bit/s, bytes received: 267052 B, packets received: 220
[client] second 7.537204: 7420098.357477 bit/s, bytes received: 93035 B, packets received: 77
[client] second 7.637999: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 7.738277: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 7.838772: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 7.938816: 24493740.435912 bit/s, bytes received: 306309 B, packets received: 253
[client] second 8.039408: 17335729.234677 bit/s, bytes received: 217979 B, packets received: 182
[client] second 8.139516: 21341140.165749 bit/s, bytes received: 267052 B, packets received: 221
[client] second 8.239567: 34678874.467599 bit/s, bytes received: 433707 B, packets received: 358
[client] second 8.340285: 37217658.699246 bit/s, bytes received: 468561 B, packets received: 386
[client] second 8.440337: 40155694.077024 bit/s, bytes received: 502209 B, packets received: 413
[client] second 8.540370: 42125554.192125 bit/s, bytes received: 526742 B, packets received: 434
[client] second 8.640458: 42298339.448918 bit/s, bytes received: 529196 B, packets received: 437
[client] second 8.740522: 42210605.673610 bit/s, bytes received: 527969 B, packets received: 435
[client] second 8.841085: 32980664.769060 bit/s, bytes received: 414580 B, packets received: 342
[client] second 8.941627: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 9.041985: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 9.142598: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 9.242666: 23409552.110410 bit/s, bytes received: 292819 B, packets received: 244
[client] second 9.342733: 57044872.438483 bit/s, bytes received: 713534 B, packets received: 587
[client] second 9.442980: 17843086.893136 bit/s, bytes received: 223590 B, packets received: 189
[client] second 9.543013: 67055320.869641 bit/s, bytes received: 838470 B, packets received: 690
[client] second 9.643025: 72312067.670773 bit/s, bytes received: 904007 B, packets received: 745
