Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 981219, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.004867 s
[server][session 0][stream 0] open
[client] time to first byte: 3.005817 s
[client] second 0.100574: 1173284.623328 bit/s, bytes received: 14750 B, packets received: 21
[client] second 0.201767: 388324.462164 bit/s, bytes received: 4912 B, packets received: 4
[client] second 0.302633: 389268.390760 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.403662: 388644.516727 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.503886: 391760.145888 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.604863: 388841.562314 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.705967: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.806379: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.906997: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.007906: 972749.988695 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.108591: 487461.919272 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.209077: 586113.177961 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.309285: 625655.882878 bit/s, bytes received: 7837 B, packets received: 7
[client] second 1.409553: 685285.627432 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.509655: 784479.767878 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.610616: 680577.674869 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.710863: 881262.637963 bit/s, bytes received: 11043 B, packets received: 9
[client] second 1.811388: 683534.478879 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.912030: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.012336: 1018878.512844 bit/s, bytes received: 12775 B, packets received: 11
[client] second 2.113300: 972231.634306 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.213838: 976347.533411 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.314879: 1165785.340392 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.414996: 1176546.664141 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.515538: 1211750.868310 bit/s, bytes received: 15229 B, packets received: 13
[client] second 2.615830: 1369755.833864 bit/s, bytes received: 17172 B, packets received: 14
[client] second 2.716001: 1469886.215293 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.816628: 1560773.032232 bit/s, bytes received: 19632 B, packets received: 16
[client] second 2.916657: 1610982.497081 bit/s, bytes received: 20143 B, packets received: 17
[client] second 3.016922: 1468021.126730 bit/s, bytes received: 18399 B, packets received: 15
[client] second 3.117025: 1765055.109522 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.217173: 2001123.839808 bit/s, bytes received: 25051 B, packets received: 21
[client] second 3.317546: 2053711.812912 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.418168: 2186318.475500 bit/s, bytes received: 27499 B, packets received: 23
[client] second 3.519101: 2333421.107431 bit/s, bytes received: 29440 B, packets received: 24
[client] second 3.619190: 2549881.298578 bit/s, bytes received: 31902 B, packets received: 26
[client] second 3.719603: 2680301.531532 bit/s, bytes received: 33642 B, packets received: 28
[client] second 3.820595: 2858678.535685 bit/s, bytes received: 36088 B, packets received: 30
[client] second 3.921176: 3122272.678063 bit/s, bytes received: 39255 B, packets received: 32
[client] second 4.021427: 3272180.642167 bit/s, bytes received: 41005 B, packets received: 34
[client] second 4.122214: 3505434.632163 bit/s, bytes received: 44163 B, packets received: 36
[client] second 4.222469: 3761607.637213 bit/s, bytes received: 47140 B, packets received: 39
[client] second 4.322881: 3949824.064582 bit/s, bytes received: 49576 B, packets received: 41
[client] second 4.423651: 4326120.264980 bit/s, bytes received: 54493 B, packets received: 46
[client] second 4.524555: 4515643.590010 bit/s, bytes received: 56956 B, packets received: 47
[client] second 4.625575: 4606959.009407 bit/s, bytes received: 58174 B, packets received: 49
[client] second 4.725781: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.826456: 1656983.332595 bit/s, bytes received: 20852 B, packets received: 18
[client] second 4.926657: 5918677.426452 bit/s, bytes received: 74132 B, packets received: 61
[client] second 5.027083: 2874784.821056 bit/s, bytes received: 36088 B, packets received: 32
[client] second 5.127584: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 5.228049: 7856702.317918 bit/s, bytes received: 98665 B, packets received: 81
[client] second 5.328249: 2587387.217852 bit/s, bytes received: 32407 B, packets received: 28
[client] second 5.429176: 3694721.642640 bit/s, bytes received: 46612 B, packets received: 39
[client] second 5.529662: 8677739.840862 bit/s, bytes received: 109000 B, packets received: 90
[client] second 5.630254: 9253129.943894 bit/s, bytes received: 116348 B, packets received: 96
[client] second 5.730351: 9454573.085878 bit/s, bytes received: 118297 B, packets received: 97
[client] second 5.830731: 9565326.784250 bit/s, bytes received: 120021 B, packets received: 99
[client] second 5.931143: 10247863.720446 bit/s, bytes received: 128626 B, packets received: 106
[client] second 6.031329: 8506689.324927 bit/s, bytes received: 106532 B, packets received: 89
[client] second 6.131975: 10808583.683073 bit/s, bytes received: 135980 B, packets received: 113
[client] second 6.232139: 2882314.877106 bit/s, bytes received: 36088 B, packets received: 31
[client] second 6.332552: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.433100: 0.000000 bit/s, bytes received: 0 B, packets received: 1
