Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 983138, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.005232 s
[server][session 0][stream 0] open
[client] time to first byte: 3.031774 s
[client] second 0.100859: 468223.304244 bit/s, bytes received: 5903 B, packets received: 13
[client] second 0.201847: 389433.194482 bit/s, bytes received: 4916 B, packets received: 4
[client] second 0.302085: 392346.803129 bit/s, bytes received: 4916 B, packets received: 4
[client] second 0.402534: 391043.090320 bit/s, bytes received: 4910 B, packets received: 4
[client] second 0.502875: 391304.614308 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.603978: 388357.991966 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.704343: 391209.690427 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.804688: 293468.703912 bit/s, bytes received: 3681 B, packets received: 3
[client] second 0.904973: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005217: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.106329: 776651.041899 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.206648: 782779.621849 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.307369: 739316.330964 bit/s, bytes received: 9308 B, packets received: 8
[client] second 1.407997: 585278.603437 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.508359: 586838.736414 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.609249: 681060.941335 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.709743: 683733.502151 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.810796: 777101.957730 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.911024: 685558.776997 bit/s, bytes received: 8589 B, packets received: 7
[client] second 2.011853: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.112041: 1509959.072404 bit/s, bytes received: 18910 B, packets received: 16
[client] second 2.212448: 1075392.101410 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.313467: 1068864.698712 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.414278: 1071070.288928 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.514445: 1175959.369981 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.615503: 1302701.766336 bit/s, bytes received: 16456 B, packets received: 14
[client] second 2.715794: 1369766.432269 bit/s, bytes received: 17172 B, packets received: 14
[client] second 2.816222: 1466120.021500 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.916513: 1508892.457601 bit/s, bytes received: 18916 B, packets received: 16
[client] second 3.016890: 1075708.323087 bit/s, bytes received: 13497 B, packets received: 11
[client] second 3.117452: 2244589.202040 bit/s, bytes received: 28215 B, packets received: 23
[client] second 3.217504: 1806805.627200 bit/s, bytes received: 22597 B, packets received: 19
[client] second 3.317811: 2055053.861720 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.418128: 2054848.411418 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.518757: 2283727.299182 bit/s, bytes received: 28726 B, packets received: 24
[client] second 3.618800: 2452377.066208 bit/s, bytes received: 30668 B, packets received: 25
