Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 971003, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.005772 s
[server][session 0][stream 0] open
[client] time to first byte: 3.006748 s
[client] second 0.100250: 1275144.151479 bit/s, bytes received: 15979 B, packets received: 21
[client] second 0.200411: 392168.549810 bit/s, bytes received: 4910 B, packets received: 4
[client] second 0.300486: 392350.010184 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.400627: 392083.519781 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.501654: 388650.444886 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.601885: 293800.093699 bit/s, bytes received: 3681 B, packets received: 3
[client] second 0.702423: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.803024: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.903285: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004079: 973857.356823 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.104638: 488070.878472 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.205297: 585102.222115 bit/s, bytes received: 7362 B, packets received: 6
[client] second 1.305905: 623174.922764 bit/s, bytes received: 7837 B, packets received: 7
[client] second 1.406144: 685484.365755 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.507122: 777672.750715 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.608158: 777224.964821 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.708383: 783517.672874 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.808887: 683671.547043 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.909086: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009749: 1015277.754612 bit/s, bytes received: 12775 B, packets received: 11
[client] second 2.110320: 976027.012641 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.211109: 973912.818472 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.311452: 1076064.482508 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.412428: 1166535.881322 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.512703: 1312873.680416 bit/s, bytes received: 16456 B, packets received: 14
[client] second 2.612968: 1369974.895729 bit/s, bytes received: 17170 B, packets received: 14
[client] second 2.713301: 1467502.942680 bit/s, bytes received: 18405 B, packets received: 15
[client] second 2.814155: 1557267.306426 bit/s, bytes received: 19632 B, packets received: 16
[client] second 2.915137: 1693137.101632 bit/s, bytes received: 21372 B, packets received: 18
[client] second 3.015756: 1365304.138999 bit/s, bytes received: 17172 B, packets received: 14
[client] second 3.115804: 1766041.112811 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.216723: 1888561.401195 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.317039: 2054865.023730 bit/s, bytes received: 25767 B, packets received: 21
[client] second 3.417750: 2184379.407456 bit/s, bytes received: 27499 B, packets received: 23
[client] second 3.518300: 2440015.085798 bit/s, bytes received: 30668 B, packets received: 25
[client] second 3.619330: 2526145.175965 bit/s, bytes received: 31902 B, packets received: 26
[client] second 3.719536: 2685755.401140 bit/s, bytes received: 33641 B, packets received: 28
[client] second 3.819695: 2882440.144369 bit/s, bytes received: 36088 B, packets received: 30
[client] second 3.920679: 3109973.534685 bit/s, bytes received: 39257 B, packets received: 32
[client] second 4.021143: 3265065.705088 bit/s, bytes received: 41003 B, packets received: 34
[client] second 4.122097: 3499765.207707 bit/s, bytes received: 44164 B, packets received: 36
[client] second 4.223043: 3735747.847362 bit/s, bytes received: 47139 B, packets received: 39
[client] second 4.323473: 4046934.692317 bit/s, bytes received: 50804 B, packets received: 42
[client] second 4.424331: 4225096.880743 bit/s, bytes received: 53267 B, packets received: 45
[client] second 4.524592: 4544492.367829 bit/s, bytes received: 56954 B, packets received: 47
[client] second 4.624608: 4653143.250797 bit/s, bytes received: 58174 B, packets received: 49
[client] second 4.725194: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.825247: 1667271.960935 bit/s, bytes received: 20852 B, packets received: 18
[client] second 4.925843: 5993027.684600 bit/s, bytes received: 75359 B, packets received: 62
[client] second 5.026792: 2762648.897358 bit/s, bytes received: 34861 B, packets received: 31
[client] second 5.127532: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 5.228354: 7828784.526056 bit/s, bytes received: 98665 B, packets received: 81
[client] second 5.329313: 2567948.066703 bit/s, bytes received: 32407 B, packets received: 28
[client] second 5.429818: 3710201.038042 bit/s, bytes received: 46612 B, packets received: 39
[client] second 5.530750: 8736798.823064 bit/s, bytes received: 110227 B, packets received: 91
[client] second 5.631506: 9140549.294442 bit/s, bytes received: 115121 B, packets received: 96
[client] second 5.732123: 9641013.840988 bit/s, bytes received: 121256 B, packets received: 99
[client] second 5.832936: 9581587.677545 bit/s, bytes received: 120744 B, packets received: 100
[client] second 5.933366: 10148192.320384 bit/s, bytes received: 127398 B, packets received: 104
[client] second 6.033893: 8575519.636568 bit/s, bytes received: 107759 B, packets received: 91
[client] second 6.134253: 10937195.938099 bit/s, bytes received: 137207 B, packets received: 114
[client] second 6.234953: 2477073.096626 bit/s, bytes received: 31180 B, packets received: 27
[client] second 6.335121: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.435518: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 6.536021: 4589606.649123 bit/s, bytes received: 57659 B, packets received: 50
[client] second 6.637071: 14399576.287456 bit/s, bytes received: 181884 B, packets received: 149
[client] second 6.737723: 3452294.457906 bit/s, bytes received: 43435 B, packets received: 38
[client] second 6.837896: 16683384.584856 bit/s, bytes received: 208903 B, packets received: 172
[client] second 6.938867: 17812438.450641 bit/s, bytes received: 224817 B, packets received: 185
[client] second 7.039494: 18988289.433221 bit/s, bytes received: 238843 B, packets received: 197
[client] second 7.139697: 20242343.833867 bit/s, bytes received: 253544 B, packets received: 209
[client] second 7.239901: 21419672.013518 bit/s, bytes received: 268290 B, packets received: 221
[client] second 7.340490: 21141423.527621 bit/s, bytes received: 265825 B, packets received: 220
[client] second 7.440783: 21301776.681898 bit/s, bytes received: 267052 B, packets received: 219
[client] second 7.541234: 6920804.336039 bit/s, bytes received: 86900 B, packets received: 73
[client] second 7.641380: 0.000000 bit/s, bytes received: 0 B, packets received: 4
[client] second 7.742429: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 7.843443: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 7.943494: 25571531.088088 bit/s, bytes received: 319806 B, packets received: 264
[client] second 8.044062: 16266219.437511 bit/s, bytes received: 204482 B, packets received: 172
[client] second 8.144074: 22833649.623019 bit/s, bytes received: 285457 B, packets received: 235
[client] second 8.244634: 34600200.742087 bit/s, bytes received: 434924 B, packets received: 358
[client] second 8.345092: 37355668.707675 bit/s, bytes received: 469083 B, packets received: 388
