Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 869711, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005330 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006444 s
[client] second 0.100981: 1071188.522525 bit/s, bytes received: 13521 B, packets received: 21
[client] second 0.201076: 196453.416403 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.301780: 195104.365941 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.402869: 194206.241786 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.503389: 195304.968828 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.603885: 195350.782720 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.704552: 195017.797907 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.805431: 194611.403346 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.906499: 194243.857550 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.007335: 194692.014578 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.107524: 195950.985105 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207727: 97960.844623 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.307941: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408174: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508413: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608664: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.708917: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809168: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909418: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010277: 973238.547540 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.110671: 195548.225906 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.211152: 293072.662146 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.311373: 293830.039139 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.412253: 291910.116743 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.512617: 331274.515228 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.613680: 291383.003693 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.713884: 391841.345052 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813985: 294181.767350 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.914873: 388710.694027 bit/s, bytes received: 4902 B, packets received: 4
[client] second 3.015596: 389819.805735 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.116367: 389635.512768 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.216890: 390597.631387 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.316943: 392430.379389 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.418091: 388183.179633 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.518555: 390827.961332 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.619252: 292443.453037 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.719474: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.819779: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.920064: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.020681: 1016209.267312 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.121936: 484718.742888 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.222620: 487464.683765 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.323410: 486954.051510 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.423759: 488615.055941 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.524362: 585428.897789 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.624645: 489414.555488 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.725516: 583872.826994 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.826309: 584326.796865 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.926993: 682451.099521 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.028112: 622868.426788 bit/s, bytes received: 7873 B, packets received: 7
[client] second 5.129385: 678484.393126 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.229816: 684172.386947 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.330026: 685682.589873 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.430747: 779654.573946 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.530765: 785144.876567 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.631359: 780635.461004 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.731994: 820470.382284 bit/s, bytes received: 10321 B, packets received: 9
[client] second 5.832596: 780583.060000 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.932635: 294364.694406 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.032683: 1177358.788386 bit/s, bytes received: 14724 B, packets received: 13
[client] second 6.133053: 880179.673660 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.233585: 976411.068423 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.333926: 920696.640393 bit/s, bytes received: 11548 B, packets received: 10
[client] second 6.434427: 976704.726609 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.535100: 975039.863545 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.635793: 1072332.659408 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.736480: 1072389.648254 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.836918: 1115279.170309 bit/s, bytes received: 14002 B, packets received: 12
[client] second 6.937826: 1167314.342198 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.038360: 1171107.993134 bit/s, bytes received: 14717 B, packets received: 12
[client] second 7.138802: 1270467.569759 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.239825: 1263161.058172 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.339849: 1414851.621085 bit/s, bytes received: 17690 B, packets received: 15
[client] second 7.440203: 1271587.177322 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.540388: 1469035.277438 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.640526: 1511350.437113 bit/s, bytes received: 18918 B, packets received: 16
[client] second 7.740563: 1471213.929526 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.841381: 1557817.350062 bit/s, bytes received: 19632 B, packets received: 16
[client] second 7.942238: 1654553.825961 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.042851: 1601769.062292 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.143641: 1753044.847352 bit/s, bytes received: 22086 B, packets received: 18
[client] second 8.244077: 1758568.596213 bit/s, bytes received: 22078 B, packets received: 18
[client] second 8.344484: 1898346.024396 bit/s, bytes received: 23826 B, packets received: 20
[client] second 8.444958: 1856234.173579 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.545522: 1992374.959478 bit/s, bytes received: 25045 B, packets received: 21
[client] second 8.645980: 2051319.153046 bit/s, bytes received: 25759 B, packets received: 21
[client] second 8.746086: 2059178.362300 bit/s, bytes received: 25767 B, packets received: 21
[client] second 8.846880: 2182672.743294 bit/s, bytes received: 27500 B, packets received: 24
[client] second 8.947159: 2251398.732620 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.048008: 2279283.413539 bit/s, bytes received: 28733 B, packets received: 24
[client] second 9.148774: 2434798.645911 bit/s, bytes received: 30668 B, packets received: 25
[client] second 9.249528: 2184015.146613 bit/s, bytes received: 27506 B, packets received: 24
[client] second 9.349701: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.449875: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.550116: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 9.650317: 1664805.466928 bit/s, bytes received: 20852 B, packets received: 17
[client] second 9.750469: 2940321.449384 bit/s, bytes received: 36810 B, packets received: 30
[client] second 9.850942: 2971717.475956 bit/s, bytes received: 37322 B, packets received: 31
