Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 859644, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004429 s
[server][session 0][stream 0] open
[client] time to first byte: 6.005392 s
[client] second 0.100101: 1080600.253421 bit/s, bytes received: 13521 B, packets received: 19
[client] second 0.201253: 194400.792527 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.301401: 196189.660883 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.402405: 194367.437205 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.503022: 195118.456642 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.603578: 195231.486845 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.703769: 195947.996647 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.804981: 193968.971920 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.905274: 195745.184479 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.005796: 195301.786325 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106802: 194363.059423 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207287: 97686.206270 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.307886: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408523: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.509156: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.609679: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709920: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.810148: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.910369: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010802: 977367.120737 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.110869: 196189.416324 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.211925: 291401.422648 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.312756: 292052.836492 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.412923: 293990.423627 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.512995: 332240.358352 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.613051: 294315.660022 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.713268: 391787.536924 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813363: 294201.767504 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.913885: 390598.618347 bit/s, bytes received: 4908 B, packets received: 5
[client] second 3.014434: 390498.824655 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.114698: 391605.562159 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.215823: 388272.927428 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.316466: 390130.105767 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.416649: 391923.606758 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.517483: 389389.844738 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.618254: 292229.467811 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.718524: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.818794: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.919036: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.020108: 1011162.902044 bit/s, bytes received: 12775 B, packets received: 11
[client] second 4.120700: 487913.741384 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.221056: 489056.425812 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.321334: 488963.961136 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.421433: 490314.324049 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.522444: 485884.688456 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.622938: 586067.831441 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.722997: 588612.965568 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.823358: 586837.362314 bit/s, bytes received: 7362 B, packets received: 6
