Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 866142, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004974 s
[server][session 0][stream 0] open
[client] time to first byte: 6.005985 s
[client] second 0.100931: 1071719.513859 bit/s, bytes received: 13521 B, packets received: 20
[client] second 0.201713: 195113.285369 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302231: 195469.213062 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.402822: 195164.101576 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.503950: 194129.792735 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.604129: 195970.069964 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.704240: 196101.965990 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.804872: 195087.992018 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.904983: 196102.496838 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.005220: 195853.998705 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106403: 194024.801078 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207190: 97393.197063 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.307524: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408056: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508669: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608924: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709162: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809404: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909680: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010418: 974400.960059 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.111111: 194968.300371 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.211587: 293085.525448 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.311793: 293874.896894 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.412650: 291977.310642 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.513218: 330603.149391 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.613606: 293339.411300 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.714494: 389187.525247 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.814945: 292677.542378 bit/s, bytes received: 3675 B, packets received: 3
[client] second 2.915582: 390155.427811 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.015661: 392329.718196 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.115945: 391528.212572 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.217193: 387800.030693 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.317739: 390509.986708 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.418743: 388737.891803 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.519428: 389965.383421 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.619759: 293509.303098 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.719999: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.820238: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.920477: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.020826: 1018923.579705 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.121348: 488249.909781 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.222746: 484032.976966 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.323166: 488270.295011 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.423249: 490389.264664 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.523848: 487879.422052 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.623893: 588696.881929 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.724849: 583381.987295 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.824884: 588752.188140 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.925289: 586106.602341 bit/s, bytes received: 7356 B, packets received: 6
[client] second 5.026243: 721597.868568 bit/s, bytes received: 9106 B, packets received: 8
[client] second 5.126362: 686305.053927 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.227555: 679016.105742 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.327790: 685512.938308 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.428508: 779677.905097 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.528529: 785114.960984 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.629112: 780733.104090 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.730089: 720480.473486 bit/s, bytes received: 9094 B, packets received: 8
[client] second 5.830336: 881255.385524 bit/s, bytes received: 11043 B, packets received: 9
[client] second 5.931035: 292436.875150 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.031550: 1170855.480212 bit/s, bytes received: 14711 B, packets received: 12
[client] second 6.132597: 874286.205938 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.232869: 978940.092506 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.333593: 918228.116783 bit/s, bytes received: 11561 B, packets received: 10
[client] second 6.434364: 974087.409301 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.534516: 980106.709418 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.635490: 1069349.296457 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.736533: 1068613.337026 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.837512: 1109304.413567 bit/s, bytes received: 14002 B, packets received: 12
[client] second 6.937774: 1174842.898474 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.038201: 1172346.950651 bit/s, bytes received: 14717 B, packets received: 12
[client] second 7.138920: 1266979.866430 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.239838: 1264463.725801 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.340286: 1311170.336203 bit/s, bytes received: 16463 B, packets received: 14
[client] second 7.440915: 1365652.137503 bit/s, bytes received: 17178 B, packets received: 15
[client] second 7.540972: 1471002.690559 bit/s, bytes received: 18398 B, packets received: 14
[client] second 7.641939: 1498865.016021 bit/s, bytes received: 18917 B, packets received: 16
[client] second 7.742966: 1553953.777596 bit/s, bytes received: 19624 B, packets received: 16
[client] second 7.843022: 1471580.491540 bit/s, bytes received: 18405 B, packets received: 16
[client] second 7.943301: 1664074.917915 bit/s, bytes received: 20859 B, packets received: 16
[client] second 8.043329: 1709276.496957 bit/s, bytes received: 21372 B, packets received: 18
[client] second 8.143391: 1667687.351315 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.244431: 1748134.143029 bit/s, bytes received: 22079 B, packets received: 18
[client] second 8.345400: 1887722.560484 bit/s, bytes received: 23825 B, packets received: 20
[client] second 8.445970: 1854468.085428 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.546990: 1983364.014630 bit/s, bytes received: 25045 B, packets received: 21
[client] second 8.647858: 2042979.400212 bit/s, bytes received: 25759 B, packets received: 21
[client] second 8.748010: 2058233.111674 bit/s, bytes received: 25767 B, packets received: 21
[client] second 8.849101: 2273373.252294 bit/s, bytes received: 28727 B, packets received: 25
[client] second 8.949338: 2154406.666585 bit/s, bytes received: 26994 B, packets received: 22
[client] second 9.049761: 2386707.306944 bit/s, bytes received: 29960 B, packets received: 25
[client] second 9.150655: 2334322.103227 bit/s, bytes received: 29440 B, packets received: 24
[client] second 9.251533: 2181412.715334 bit/s, bytes received: 27507 B, packets received: 24
[client] second 9.352431: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.453409: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 9.553623: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.653805: 1762951.428400 bit/s, bytes received: 22077 B, packets received: 18
[client] second 9.754654: 2920006.690393 bit/s, bytes received: 36810 B, packets received: 30
[client] second 9.855137: 3069261.757697 bit/s, bytes received: 38551 B, packets received: 32
[client] second 9.956103: 2664967.222494 bit/s, bytes received: 33634 B, packets received: 29
[client] second 10.056164: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.156385: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.256753: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.356866: 4313355.082236 bit/s, bytes received: 53978 B, packets received: 44
[client] second 10.457028: 3667193.009314 bit/s, bytes received: 45914 B, packets received: 38
[client] second 10.557528: 2482003.929216 bit/s, bytes received: 31180 B, packets received: 27
[client] second 10.657739: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.758750: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.859794: 3787278.536542 bit/s, bytes received: 47835 B, packets received: 39
[client] second 10.960424: 4236027.393504 bit/s, bytes received: 53284 B, packets received: 44
[client] second 11.061335: 4417343.292849 bit/s, bytes received: 55720 B, packets received: 46
