Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 855016, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005439 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057641 s
[client] second 0.100989: 272901.492731 bit/s, bytes received: 3445 B, packets received: 13
[client] second 0.201819: 195022.620849 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302744: 194836.936129 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.403144: 195857.322801 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.504270: 194450.043332 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.604878: 195452.644729 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.705941: 194412.091078 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.806720: 194804.686422 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.906976: 195818.383795 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.007544: 195209.189437 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.108135: 195165.983539 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.208225: 196145.160127 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.308473: 195834.662955 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.409061: 195172.576519 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.509820: 194840.676064 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.610642: 97359.213653 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.711210: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.811437: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.911690: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011914: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.112628: 389857.358020 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.213202: 390396.197853 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.313301: 392252.771986 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.413525: 391763.448871 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.514101: 390389.086796 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.615187: 348220.598184 bit/s, bytes received: 4400 B, packets received: 4
[client] second 2.715740: 292858.536001 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.816825: 194213.455981 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.916851: 196268.989690 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.017624: 194417.261498 bit/s, bytes received: 2449 B, packets received: 2
[client] second 3.118458: 194696.231482 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.219472: 194349.988830 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.319844: 195591.001045 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.420355: 195323.306186 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.521340: 194405.001865 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.622252: 194545.573173 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.722462: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.822672: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.922880: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023034: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.123938: 389123.718539 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.224640: 389904.937732 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.325659: 485850.346155 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.425759: 293784.300226 bit/s, bytes received: 3676 B, packets received: 3
[client] second 4.526452: 389936.666575 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.627466: 388700.323979 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.728131: 195022.978231 bit/s, bytes received: 2454 B, packets received: 2
[client] second 4.829049: 291800.130941 bit/s, bytes received: 3681 B, packets received: 3
[client] second 4.929653: 236094.543778 bit/s, bytes received: 2969 B, packets received: 3
[client] second 5.030201: 195251.002713 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.131101: 194567.032753 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.232014: 194544.761542 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.332371: 195222.256134 bit/s, bytes received: 2449 B, packets received: 2
[client] second 5.432991: 195110.634050 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.533906: 194539.872623 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.634828: 194527.302519 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.735035: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.835237: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.935438: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.036009: 97603.386432 bit/s, bytes received: 1227 B, packets received: 1
[client] second 6.136941: 486269.880616 bit/s, bytes received: 6135 B, packets received: 5
[client] second 6.237929: 388796.420791 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.338291: 391221.587014 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.439060: 389647.824221 bit/s, bytes received: 4908 B, packets received: 4
