Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 859116, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005862 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006902 s
[client] second 0.100157: 1079998.992368 bit/s, bytes received: 13521 B, packets received: 22
[client] second 0.200561: 195847.992676 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.300630: 196344.743996 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.401509: 194609.557141 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.502409: 194568.301581 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.603125: 194924.469449 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.703921: 194769.511980 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.804942: 194334.905860 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.905334: 195555.212896 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.005915: 195183.691297 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106876: 194452.179864 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.206962: 98076.114518 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.307208: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.407602: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.507858: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608105: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.708390: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.808617: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.908843: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009480: 975375.931108 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.110341: 194645.659979 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.210726: 293349.293947 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.310805: 294248.308882 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.411397: 292747.101100 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.511782: 331202.601247 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.612248: 293114.123359 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.712321: 392356.059767 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813256: 388525.033605 bit/s, bytes received: 4902 B, packets received: 4
[client] second 2.913665: 293281.645332 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.014243: 390384.087474 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.114487: 391681.938146 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.214889: 391067.595412 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.315731: 389364.799584 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.416082: 391266.478590 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.517231: 388178.643442 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.617679: 293166.155353 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.717937: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.818194: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.918451: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.018853: 1018394.425611 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.120058: 484952.812402 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.220636: 487981.361101 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.321580: 485732.879548 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.422068: 488417.679275 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.522939: 583872.989067 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.623019: 490410.246457 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.723777: 584530.022320 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.825092: 581314.430534 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.925625: 683000.631137 bit/s, bytes received: 8583 B, packets received: 7
[client] second 5.026837: 622769.252877 bit/s, bytes received: 7879 B, packets received: 7
[client] second 5.127500: 682599.593409 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.228478: 680463.602966 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.328884: 684339.317209 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.428925: 784960.262136 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.529788: 778556.155474 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.629870: 784638.001341 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.730329: 821910.643816 bit/s, bytes received: 10321 B, packets received: 9
[client] second 5.830915: 780702.646698 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.931329: 293267.789324 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.032257: 1167084.033231 bit/s, bytes received: 14724 B, packets received: 13
[client] second 6.132513: 881183.913638 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.233354: 973416.970240 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.334334: 914870.853171 bit/s, bytes received: 11548 B, packets received: 10
[client] second 6.434607: 978922.129148 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.534807: 979648.892081 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.635774: 1069411.963465 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.736644: 1070448.012175 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.837614: 1109397.007429 bit/s, bytes received: 14002 B, packets received: 12
[client] second 6.938573: 1166737.255103 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.038601: 1275163.183838 bit/s, bytes received: 15944 B, packets received: 13
[client] second 7.139011: 1173104.733538 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.239673: 1267695.537775 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.340010: 1410446.597504 bit/s, bytes received: 17690 B, packets received: 15
[client] second 7.440732: 1364382.364703 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.540902: 1371270.608904 bit/s, bytes received: 17170 B, packets received: 14
[client] second 7.641068: 1510929.711159 bit/s, bytes received: 18918 B, packets received: 16
[client] second 7.741820: 1558203.633152 bit/s, bytes received: 19624 B, packets received: 16
[client] second 7.842549: 1559198.696006 bit/s, bytes received: 19632 B, packets received: 16
[client] second 7.942743: 1567505.261422 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.043142: 1702966.492011 bit/s, bytes received: 21372 B, packets received: 18
[client] second 8.143783: 1755632.418020 bit/s, bytes received: 22086 B, packets received: 18
[client] second 8.243932: 1763701.221153 bit/s, bytes received: 22079 B, packets received: 18
[client] second 8.344262: 1801878.018089 bit/s, bytes received: 22598 B, packets received: 19
[client] second 8.444618: 1858426.232723 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.545470: 1986678.958640 bit/s, bytes received: 25045 B, packets received: 21
[client] second 8.646385: 2042042.215828 bit/s, bytes received: 25759 B, packets received: 21
[client] second 8.747228: 2141472.143895 bit/s, bytes received: 26994 B, packets received: 22
[client] second 8.847246: 2199590.238335 bit/s, bytes received: 27500 B, packets received: 24
[client] second 8.948239: 2235488.285436 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.049147: 2277956.790173 bit/s, bytes received: 28733 B, packets received: 24
[client] second 9.149180: 2354426.688554 bit/s, bytes received: 29440 B, packets received: 24
[client] second 9.250103: 2180426.378902 bit/s, bytes received: 27507 B, packets received: 24
[client] second 9.350274: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.450447: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.551219: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 9.651837: 1755475.776602 bit/s, bytes received: 22079 B, packets received: 18
[client] second 9.752266: 2932237.123269 bit/s, bytes received: 36810 B, packets received: 30
[client] second 9.852945: 3063125.573836 bit/s, bytes received: 38549 B, packets received: 32
[client] second 9.953108: 2686329.114473 bit/s, bytes received: 33634 B, packets received: 29
[client] second 10.054138: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.154346: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.255032: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.355592: 4294238.682432 bit/s, bytes received: 53979 B, packets received: 44
