Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 706330, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004708 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006203 s
[client] second 1.000876: 284654.984105 bit/s, bytes received: 35613 B, packets received: 37
[client] second 2.000945: 29445.946911 bit/s, bytes received: 3681 B, packets received: 6
[client] second 3.001091: 406149.007669 bit/s, bytes received: 50776 B, packets received: 39
[client] second 4.001444: 235500.685039 bit/s, bytes received: 29448 B, packets received: 24
[client] second 5.002356: 562998.616200 bit/s, bytes received: 70439 B, packets received: 58
[client] second 6.002431: 278955.161213 bit/s, bytes received: 34872 B, packets received: 29
[client] second 7.002632: 533948.781483 bit/s, bytes received: 66757 B, packets received: 55
[client] second 8.002919: 255094.715370 bit/s, bytes received: 31896 B, packets received: 26
[client] second 9.003323: 577270.814341 bit/s, bytes received: 72188 B, packets received: 60
[client] second 10.003709: 255069.574263 bit/s, bytes received: 31896 B, packets received: 26
[client] second 11.004060: 563353.898292 bit/s, bytes received: 70444 B, packets received: 58
[client] second 12.004353: 269041.259426 bit/s, bytes received: 33640 B, packets received: 28
[client] second 13.004420: 583065.285631 bit/s, bytes received: 72888 B, packets received: 60
[client] second 14.005100: 264771.869343 bit/s, bytes received: 33119 B, packets received: 27
[client] second 15.005725: 592653.579067 bit/s, bytes received: 74128 B, packets received: 61
[client] second 16.005824: 269133.434108 bit/s, bytes received: 33645 B, packets received: 28
[client] second 17.006268: 602548.129396 bit/s, bytes received: 75352 B, packets received: 63
[client] second 18.006381: 269089.726598 bit/s, bytes received: 33640 B, packets received: 27
[client] second 19.006732: 612416.725722 bit/s, bytes received: 76579 B, packets received: 63
[client] second 20.007039: 264902.700831 bit/s, bytes received: 33123 B, packets received: 28
[client] second 21.007334: 612403.658758 bit/s, bytes received: 76573 B, packets received: 63
[client] second 22.007789: 269045.480993 bit/s, bytes received: 33646 B, packets received: 27
[client] second 23.008480: 631763.168621 bit/s, bytes received: 79025 B, packets received: 66
[client] second 24.008557: 269115.397871 bit/s, bytes received: 33642 B, packets received: 28
[client] second 25.009108: 641670.223464 bit/s, bytes received: 80253 B, packets received: 66
[client] second 26.009801: 264752.656138 bit/s, bytes received: 33117 B, packets received: 26
[client] second 27.010333: 655738.781722 bit/s, bytes received: 82011 B, packets received: 68
[client] second 28.010532: 264931.382508 bit/s, bytes received: 33123 B, packets received: 27
[client] second 29.011018: 651531.530938 bit/s, bytes received: 81481 B, packets received: 67
[client] second 30.011461: 278860.327954 bit/s, bytes received: 34873 B, packets received: 29
[client] second 31.012444: 651207.955702 bit/s, bytes received: 81481 B, packets received: 67
[client] second 32.012505: 278918.934624 bit/s, bytes received: 34867 B, packets received: 32
[client] second 33.013537: 661029.820530 bit/s, bytes received: 82714 B, packets received: 65
[client] second 34.014346: 317894.866287 bit/s, bytes received: 39769 B, packets received: 33
[client] second 35.014791: 641794.883906 bit/s, bytes received: 80260 B, packets received: 66
[client] second 36.015436: 304051.487267 bit/s, bytes received: 38031 B, packets received: 31
[client] second 37.015819: 655733.456705 bit/s, bytes received: 81998 B, packets received: 68
[client] second 38.016440: 313869.139367 bit/s, bytes received: 39258 B, packets received: 32
[client] second 39.017367: 660986.851411 bit/s, bytes received: 82700 B, packets received: 68
[client] second 40.018498: 308147.570147 bit/s, bytes received: 38562 B, packets received: 32
[client] total: bytes received: 2131508 B, packets received: 1764
