Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 867201, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.006137 s
[server][session 0][stream 0] open
[client] time to first byte: 6.007229 s
[client] second 0.101050: 1070446.467162 bit/s, bytes received: 13521 B, packets received: 20
[client] second 0.202039: 194714.717342 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.303030: 194552.078397 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.403142: 196100.608522 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.504159: 194343.228138 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.604229: 196184.148363 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.705310: 194219.369908 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.806429: 194147.456952 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.907573: 194099.185059 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.008577: 194368.099181 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.109373: 194771.243347 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.209948: 97598.512828 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.310547: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.411338: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.511927: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.612739: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.712965: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.813176: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.913388: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.013482: 980679.279452 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.113785: 293590.628844 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.214238: 195434.171167 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.314565: 293520.996460 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.415137: 292804.350972 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.515478: 331350.654252 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.615868: 391114.598311 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.716651: 292190.555512 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.816683: 392116.530347 bit/s, bytes received: 4903 B, packets received: 4
[client] second 2.917787: 291264.238917 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.018539: 389709.787695 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.119277: 389761.920030 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.219772: 390707.086090 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.320696: 389043.094291 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.420925: 391743.416842 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.521722: 389534.622201 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.622346: 292656.562317 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.722597: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.822827: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.923265: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023934: 1015599.636240 bit/s, bytes received: 12780 B, packets received: 11
[client] second 4.124093: 490022.246491 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.224752: 487584.264754 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.325259: 487850.190114 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.425473: 489748.343791 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.526406: 583517.254479 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.627127: 487287.979094 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.727367: 587549.985793 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.828365: 583142.679427 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.928680: 684562.710149 bit/s, bytes received: 8584 B, packets received: 7
[client] second 5.029662: 624111.036151 bit/s, bytes received: 7878 B, packets received: 7
[client] second 5.130746: 679747.633897 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.231844: 679662.753858 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.332424: 780748.116329 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.432483: 686715.435336 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.532554: 784724.070080 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.632766: 783613.794153 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.733321: 821122.874791 bit/s, bytes received: 10321 B, packets received: 9
[client] second 5.834159: 778760.536084 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.934867: 292407.134595 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.035861: 1166330.477293 bit/s, bytes received: 14724 B, packets received: 13
[client] second 6.135961: 980618.107089 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.236939: 874887.155660 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.337010: 923183.939334 bit/s, bytes received: 11548 B, packets received: 10
[client] second 6.437628: 975569.943644 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.538586: 1069514.087131 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.639545: 972279.938412 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.740252: 1072180.818128 bit/s, bytes received: 13497 B, packets received: 12
[client] second 6.841000: 1209273.161439 bit/s, bytes received: 15229 B, packets received: 12
[client] second 6.941684: 1072423.443977 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.042618: 1263709.071725 bit/s, bytes received: 15944 B, packets received: 13
[client] second 7.142859: 1273015.393662 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.243142: 1272487.081825 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.343288: 1315106.674828 bit/s, bytes received: 16463 B, packets received: 14
[client] second 7.443928: 1365502.178867 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.544512: 1463229.503684 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.644880: 1410085.864114 bit/s, bytes received: 17691 B, packets received: 15
[client] second 7.745945: 1553455.696829 bit/s, bytes received: 19625 B, packets received: 16
[client] second 7.846828: 1556811.054310 bit/s, bytes received: 19632 B, packets received: 16
[client] second 7.947466: 1658133.892881 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.047992: 1700740.685859 bit/s, bytes received: 21371 B, packets received: 18
[client] second 8.148183: 1665529.262316 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.248671: 1757664.845366 bit/s, bytes received: 22078 B, packets received: 18
[client] second 8.348851: 1902656.512085 bit/s, bytes received: 23826 B, packets received: 20
[client] second 8.449807: 1847374.207039 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.550593: 1987986.690491 bit/s, bytes received: 25045 B, packets received: 21
[client] second 8.651308: 2046083.749117 bit/s, bytes received: 25759 B, packets received: 21
[client] second 8.751896: 2146910.977140 bit/s, bytes received: 26994 B, packets received: 22
[client] second 8.852473: 2089776.722076 bit/s, bytes received: 26273 B, packets received: 23
[client] second 8.953432: 2236238.498033 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.054307: 2376005.131806 bit/s, bytes received: 29960 B, packets received: 25
[client] second 9.154503: 2448572.990831 bit/s, bytes received: 30667 B, packets received: 25
[client] second 9.254883: 1996642.356538 bit/s, bytes received: 25053 B, packets received: 22
[client] second 9.355418: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.455630: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.555959: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 9.656774: 1849399.442129 bit/s, bytes received: 23306 B, packets received: 19
[client] second 9.757724: 2917100.872859 bit/s, bytes received: 36810 B, packets received: 30
[client] second 9.858460: 3061366.545297 bit/s, bytes received: 38549 B, packets received: 32
[client] second 9.958721: 2585816.552446 bit/s, bytes received: 32407 B, packets received: 28
[client] second 10.058927: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.159116: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.260125: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.360734: 4487470.318517 bit/s, bytes received: 56435 B, packets received: 46
