Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 856919, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005694 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057412 s
[client] second 0.101001: 272870.214560 bit/s, bytes received: 3445 B, packets received: 13
[client] second 0.201452: 195757.963556 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302397: 194799.877501 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.403440: 194609.373788 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.504378: 194812.251971 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.605135: 195162.688705 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.706168: 194470.886269 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.807004: 194693.221320 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.907983: 194417.330903 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.008917: 194502.336762 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.110019: 194178.763589 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.210285: 195800.529447 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.310690: 195528.000148 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.411228: 195270.301064 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.512199: 194431.935636 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.612862: 97512.557573 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.713119: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.813350: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.913589: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.013818: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.114238: 390996.286800 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.215115: 389227.135813 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.315661: 390505.671726 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.415687: 392537.433894 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.516627: 388985.346525 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.617658: 348405.993585 bit/s, bytes received: 4400 B, packets received: 4
[client] second 2.717936: 293664.643055 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.818434: 195348.135213 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.918921: 195366.647878 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.018999: 195767.634050 bit/s, bytes received: 2449 B, packets received: 2
[client] second 3.119303: 195725.739467 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.219809: 195332.117582 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.320859: 194278.811609 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.421531: 195010.632311 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.522032: 195340.974477 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.622537: 195334.061093 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.722747: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.822957: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.923166: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023374: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.124004: 390182.850810 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.224462: 390850.323727 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.324850: 391119.974797 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.425232: 390746.784607 bit/s, bytes received: 4903 B, packets received: 4
[client] second 4.526098: 389270.702469 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.626638: 390530.953208 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.727525: 194593.583243 bit/s, bytes received: 2454 B, packets received: 2
[client] second 4.827932: 293286.797857 bit/s, bytes received: 3681 B, packets received: 3
[client] second 4.928558: 236042.604617 bit/s, bytes received: 2969 B, packets received: 3
[client] second 5.028589: 196257.968744 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.128756: 195993.361384 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.229402: 195060.031185 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.330441: 193904.573316 bit/s, bytes received: 2449 B, packets received: 2
[client] second 5.431124: 194989.981138 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.531673: 195246.416104 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.632129: 195430.099271 bit/s, bytes received: 2454 B, packets received: 2
