Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 862387, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004437 s
[server][session 0][stream 0] open
[client] time to first byte: 6.005606 s
[client] second 0.100468: 1076651.231262 bit/s, bytes received: 13521 B, packets received: 19
[client] second 0.201174: 195261.421172 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.301783: 195289.683988 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.402931: 194092.439886 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.503808: 194613.766616 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.604000: 195943.643207 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.704881: 194605.471308 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.805320: 195462.309432 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.906454: 194118.146977 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.006729: 195781.967659 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106941: 195903.503275 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207793: 97331.399305 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.308104: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408510: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508901: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.609111: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709309: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809505: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909872: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010664: 973895.251712 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.111028: 195607.263857 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.211457: 293220.751753 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.311512: 294318.663338 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.412211: 292436.622495 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.512863: 330326.420386 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.612878: 294434.032959 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.713440: 390448.401409 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813840: 292827.693611 bit/s, bytes received: 3675 B, packets received: 3
[client] second 2.914653: 389473.004161 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.015373: 389835.937391 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.115712: 391312.534836 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.216800: 388414.408576 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.317604: 389505.984215 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.418401: 389537.887763 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.519420: 388678.784059 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.620133: 292393.506255 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.720410: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.820638: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.921082: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.022059: 1012580.596926 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.122832: 487037.861428 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.223219: 488904.341861 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.323459: 489149.094464 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.424354: 486442.998167 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.525379: 582986.262198 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.625441: 490499.034697 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.726306: 583909.891806 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.827351: 582864.121415 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.928025: 682042.847059 bit/s, bytes received: 8583 B, packets received: 7
[client] second 5.028736: 625872.015210 bit/s, bytes received: 7879 B, packets received: 7
[client] second 5.128929: 685796.556663 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.229944: 680212.025153 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.330589: 682722.916231 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.431416: 778832.760105 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.531756: 782625.537659 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.632499: 779485.004478 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.733337: 818819.869813 bit/s, bytes received: 10321 B, packets received: 9
[client] second 5.833823: 781482.293019 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.933869: 294343.065719 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.034056: 1175725.543545 bit/s, bytes received: 14724 B, packets received: 13
[client] second 6.134224: 881957.588047 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.234431: 979569.000816 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.335170: 917060.347095 bit/s, bytes received: 11548 B, packets received: 10
[client] second 6.436174: 971844.517827 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.536873: 974784.162915 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.637327: 1074889.995896 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.737513: 1077747.124029 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.837963: 1115151.153624 bit/s, bytes received: 14002 B, packets received: 12
[client] second 6.938153: 1175680.857024 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.038291: 1175732.363146 bit/s, bytes received: 14717 B, packets received: 12
[client] second 7.139209: 1264476.054981 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.239410: 1273526.909663 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.339738: 1312723.424074 bit/s, bytes received: 16463 B, packets received: 14
[client] second 7.439963: 1371159.293012 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.540815: 1459325.322420 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.640941: 1511542.077537 bit/s, bytes received: 18918 B, packets received: 16
[client] second 7.741689: 1460822.834050 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.842281: 1658899.579911 bit/s, bytes received: 20859 B, packets received: 17
[client] second 7.942810: 1562305.356549 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.043457: 1698760.896920 bit/s, bytes received: 21372 B, packets received: 18
[client] second 8.143623: 1665952.203668 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.244556: 1749926.381307 bit/s, bytes received: 22078 B, packets received: 18
[client] second 8.344710: 1903136.285887 bit/s, bytes received: 23826 B, packets received: 20
[client] second 8.445445: 1851428.593211 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.546237: 1987858.920474 bit/s, bytes received: 25045 B, packets received: 21
[client] second 8.646937: 2046484.696295 bit/s, bytes received: 25760 B, packets received: 21
[client] second 8.746976: 2060545.672350 bit/s, bytes received: 25767 B, packets received: 21
[client] second 8.847578: 2186769.620343 bit/s, bytes received: 27499 B, packets received: 24
[client] second 8.947724: 2254373.465351 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.048882: 2369373.974977 bit/s, bytes received: 29960 B, packets received: 25
[client] second 9.149890: 2331781.957003 bit/s, bytes received: 29441 B, packets received: 24
[client] second 9.249931: 2199579.206328 bit/s, bytes received: 27506 B, packets received: 24
[client] second 9.350103: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.450276: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.550840: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 9.651836: 1748898.574210 bit/s, bytes received: 22079 B, packets received: 18
[client] second 9.752142: 2837942.161346 bit/s, bytes received: 35583 B, packets received: 29
[client] second 9.852796: 3063899.226257 bit/s, bytes received: 38549 B, packets received: 32
[client] second 9.953198: 2777702.635702 bit/s, bytes received: 34861 B, packets received: 30
[client] second 10.053953: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.154218: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.254646: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.355312: 4289882.527701 bit/s, bytes received: 53981 B, packets received: 44
[client] second 10.456100: 3644183.765612 bit/s, bytes received: 45911 B, packets received: 38
[client] second 10.556352: 2488121.921006 bit/s, bytes received: 31180 B, packets received: 27
[client] second 10.656536: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.756584: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 10.856650: 3726525.833326 bit/s, bytes received: 46612 B, packets received: 38
[client] second 10.957439: 4229007.419098 bit/s, bytes received: 53280 B, packets received: 44
[client] second 11.058223: 4520368.901776 bit/s, bytes received: 56947 B, packets received: 47
[client] second 11.158447: 4447031.022807 bit/s, bytes received: 55713 B, packets received: 46
[client] second 11.259336: 4710789.160665 bit/s, bytes received: 59408 B, packets received: 49
[client] second 11.359932: 4821466.740077 bit/s, bytes received: 60628 B, packets received: 50
[client] second 11.460586: 4778606.502255 bit/s, bytes received: 60123 B, packets received: 49
[client] second 11.561228: 4721756.455087 bit/s, bytes received: 59401 B, packets received: 49
[client] second 11.662082: 4808382.233865 bit/s, bytes received: 60618 B, packets received: 50
[client] second 11.762832: 5009814.347160 bit/s, bytes received: 63092 B, packets received: 52
[client] second 11.863017: 5233170.010041 bit/s, bytes received: 65536 B, packets received: 54
[client] second 11.963523: 3164796.195304 bit/s, bytes received: 39760 B, packets received: 35
[client] second 12.063820: 5423789.757736 bit/s, bytes received: 67999 B, packets received: 56
[client] second 12.164330: 5509302.828578 bit/s, bytes received: 69217 B, packets received: 57
[client] second 12.264545: 5329582.889072 bit/s, bytes received: 66763 B, packets received: 55
[client] second 12.364625: 2590472.623065 bit/s, bytes received: 32407 B, packets received: 29
[client] second 12.464685: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.565524: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 12.665704: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.765913: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.866916: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 12.967706: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 13.068275: 4586570.803004 bit/s, bytes received: 57658 B, packets received: 48
[client] second 13.168846: 7010991.394298 bit/s, bytes received: 88138 B, packets received: 74
[client] second 13.269215: 7374337.969016 bit/s, bytes received: 92519 B, packets received: 75
[client] second 13.370275: 1886320.662441 bit/s, bytes received: 23829 B, packets received: 21
[client] second 13.470421: 1566436.261246 bit/s, bytes received: 19609 B, packets received: 19
[client] second 13.571009: 8140684.795531 bit/s, bytes received: 102357 B, packets received: 83
[client] second 13.671436: 8585013.065795 bit/s, bytes received: 107771 B, packets received: 89
[client] second 13.772173: 8752499.940687 bit/s, bytes received: 110213 B, packets received: 91
[client] second 13.872635: 9028557.946813 bit/s, bytes received: 113378 B, packets received: 94
[client] second 13.973055: 9366667.489877 bit/s, bytes received: 117575 B, packets received: 96
[client] second 14.073714: 9735376.331259 bit/s, bytes received: 122494 B, packets received: 102
[client] second 14.174148: 10049500.344744 bit/s, bytes received: 126164 B, packets received: 103
[client] second 14.274190: 10382238.242452 bit/s, bytes received: 129833 B, packets received: 107
[client] second 14.374362: 10664700.767267 bit/s, bytes received: 133538 B, packets received: 110
[client] second 14.474933: 10523850.388177 bit/s, bytes received: 132299 B, packets received: 109
[client] second 14.575509: 10718537.133212 bit/s, bytes received: 134753 B, packets received: 112
[client] second 14.675970: 10633006.548179 bit/s, bytes received: 133526 B, packets received: 109
[client] second 14.776463: 10629737.366154 bit/s, bytes received: 133526 B, packets received: 110
[client] second 14.877061: 10716078.657805 bit/s, bytes received: 134753 B, packets received: 111
[client] second 14.978122: 6587671.577036 bit/s, bytes received: 83219 B, packets received: 70
[client] second 15.078343: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.179300: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 15.279911: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 15.380214: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 15.480423: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.581390: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 15.681801: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 15.782498: 11680440.876403 bit/s, bytes received: 147023 B, packets received: 122
[client] second 15.883071: 14036589.288493 bit/s, bytes received: 176463 B, packets received: 144
[client] second 15.983909: 14624533.939125 bit/s, bytes received: 184339 B, packets received: 152
[client] second 16.084322: 1311624.068130 bit/s, bytes received: 16463 B, packets received: 17
[client] second 16.185115: 6565037.196507 bit/s, bytes received: 82714 B, packets received: 70
[client] second 16.285520: 16349656.377308 bit/s, bytes received: 205197 B, packets received: 169
[client] second 16.386409: 17146087.997331 bit/s, bytes received: 216233 B, packets received: 178
[client] second 16.487064: 17617540.062945 bit/s, bytes received: 221660 B, packets received: 183
[client] second 16.587666: 18463979.867915 bit/s, bytes received: 232191 B, packets received: 191
[client] second 16.688249: 19093417.406790 bit/s, bytes received: 240058 B, packets received: 198
[client] second 16.788609: 19722520.234301 bit/s, bytes received: 247420 B, packets received: 204
[client] second 16.889160: 20522965.622674 bit/s, bytes received: 257951 B, packets received: 213
[client] second 16.989551: 21028419.510566 bit/s, bytes received: 263883 B, packets received: 217
[client] second 17.090143: 21141021.679190 bit/s, bytes received: 265825 B, packets received: 220
[client] second 17.190408: 21209804.834190 bit/s, bytes received: 265825 B, packets received: 218
[client] second 17.290991: 21045102.855636 bit/s, bytes received: 264598 B, packets received: 218
[client] second 17.391005: 21164799.676526 bit/s, bytes received: 264598 B, packets received: 219
[client] second 17.491663: 21224458.070048 bit/s, bytes received: 267052 B, packets received: 219
[client] second 17.591698: 21160433.002032 bit/s, bytes received: 264598 B, packets received: 218
