Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 862207, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005422 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006472 s
[client] second 0.101091: 1069626.705839 bit/s, bytes received: 13516 B, packets received: 20
[client] second 0.202105: 194664.871811 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302978: 194779.219024 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.403705: 194903.079946 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.504288: 195183.010170 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.605132: 194677.434455 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.706321: 194011.956165 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.806662: 195653.254795 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.907494: 194699.154847 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.007633: 196049.263809 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.108396: 194832.597296 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.208690: 97872.322903 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.309292: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.409702: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.510309: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.610904: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.711160: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.811405: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.911612: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011916: 978626.648440 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.112004: 196146.582883 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.212862: 291973.535665 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.313658: 292154.308548 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.414147: 293047.093488 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.515049: 329903.053813 bit/s, bytes received: 4161 B, packets received: 4
[client] second 2.615862: 292107.650636 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.716557: 389927.237218 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.817266: 291931.513423 bit/s, bytes received: 3675 B, packets received: 3
[client] second 2.917822: 390467.563427 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.017887: 392387.828038 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.117932: 392461.853715 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.218426: 390709.897016 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.319347: 389057.504035 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.420006: 390068.934730 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.520723: 389842.993475 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.621403: 292495.191976 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.721657: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.821921: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.922184: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023180: 1012391.839287 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.124023: 486701.602613 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.224677: 487610.389284 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.324874: 489356.906460 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.425717: 486696.568756 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.525991: 587350.700196 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.626623: 487715.438830 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.727704: 582663.701086 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.827954: 587490.457245 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.928808: 681300.265006 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.029537: 625280.740470 bit/s, bytes received: 7873 B, packets received: 7
[client] second 5.129898: 684648.705725 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.231036: 679388.927667 bit/s, bytes received: 8589 B, packets received: 7
