Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 860161, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005279 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006411 s
[client] second 0.100700: 1074170.623555 bit/s, bytes received: 13521 B, packets received: 20
[client] second 0.201870: 194366.619984 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302598: 195058.545957 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.403377: 194804.699953 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.503977: 195147.394433 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.604596: 195113.408924 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.704812: 195897.711140 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.805756: 194481.373099 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.905950: 195940.631506 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.006703: 194852.391274 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106832: 196067.343700 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.206905: 98088.269030 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.307304: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.407544: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.507779: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608009: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.708284: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.808517: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.908749: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009800: 971379.398527 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109820: 196282.084190 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.211072: 290836.737630 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.312099: 291486.186190 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.412475: 293378.481155 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.513423: 329355.444421 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.613539: 294139.474730 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.714200: 390061.781340 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.814861: 292069.200611 bit/s, bytes received: 3675 B, packets received: 3
[client] second 2.915421: 390453.980915 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.015931: 390649.713931 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.116025: 392270.877027 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.216582: 390465.489878 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.317481: 389140.467558 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.418066: 390355.739704 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.518553: 390737.572997 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.619632: 291335.972110 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.719888: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.820124: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.920389: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.021163: 1014622.358606 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.121972: 486864.252674 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.222391: 488751.865756 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.323252: 486213.092644 bit/s, bytes received: 6130 B, packets received: 5
[client] second 4.423519: 489493.361107 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.524075: 585704.123491 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.624564: 488408.230706 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.725479: 583622.497954 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.825919: 586376.764076 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.926124: 685234.713797 bit/s, bytes received: 8583 B, packets received: 7
[client] second 5.026599: 627260.905871 bit/s, bytes received: 7878 B, packets received: 7
[client] second 5.126925: 684887.820464 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.227393: 683921.463457 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.328315: 680844.911175 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.429056: 779500.371113 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.529227: 783944.276544 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.629381: 784067.791990 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.730374: 720369.568441 bit/s, bytes received: 9094 B, packets received: 8
[client] second 5.830599: 881452.333802 bit/s, bytes received: 11043 B, packets received: 9
[client] second 5.931317: 292380.744266 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.031888: 1170196.062429 bit/s, bytes received: 14711 B, packets received: 12
[client] second 6.132972: 873968.635839 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.233521: 976243.168250 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.334211: 918538.894299 bit/s, bytes received: 11561 B, packets received: 10
[client] second 6.434728: 976551.424446 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.535611: 973012.107568 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.635692: 1078880.183999 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.736725: 1068724.331182 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.837684: 1109517.914684 bit/s, bytes received: 14002 B, packets received: 12
[client] second 6.937714: 1177571.768477 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.037756: 1176856.470191 bit/s, bytes received: 14717 B, packets received: 12
[client] second 7.137808: 1275422.481448 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.238312: 1269675.528095 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.338332: 1316778.435132 bit/s, bytes received: 16463 B, packets received: 14
[client] second 7.439052: 1364418.452080 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.539132: 1470581.505393 bit/s, bytes received: 18397 B, packets received: 15
[client] second 7.640022: 1402800.226263 bit/s, bytes received: 17691 B, packets received: 15
[client] second 7.741027: 1554298.815076 bit/s, bytes received: 19624 B, packets received: 16
[client] second 7.841560: 1562237.476668 bit/s, bytes received: 19632 B, packets received: 16
[client] second 7.942158: 1658789.573280 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.042905: 1599662.629603 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.143114: 1763195.063373 bit/s, bytes received: 22086 B, packets received: 18
[client] second 8.243955: 1751335.089561 bit/s, bytes received: 22076 B, packets received: 18
