Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 855168, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005032 s
[server][session 0][stream 0] open
[client] time to first byte: 6.005831 s
[client] second 0.101151: 1069384.695989 bit/s, bytes received: 13521 B, packets received: 22
[client] second 0.201820: 195333.273143 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302697: 194770.752257 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.403139: 195457.751810 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.504338: 193992.365147 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.604864: 195292.985436 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.706009: 194098.555618 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.806683: 195005.011009 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.907305: 195106.135472 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.007586: 195769.751916 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.108012: 195486.866254 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.208949: 97249.087250 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.309228: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.409486: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.509726: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.609977: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.710225: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.810469: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.910707: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011458: 974281.963572 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.111970: 195323.393636 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.212346: 293374.970901 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.313166: 292084.118679 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.413928: 292250.876894 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.514803: 329595.623008 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.615464: 292545.626880 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.716365: 389134.428026 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.816840: 390305.859819 bit/s, bytes received: 4902 B, packets received: 4
[client] second 2.917305: 293119.258329 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.018263: 388913.419943 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.118975: 389863.060004 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.218998: 392550.843852 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.319189: 391893.130073 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.419940: 389711.930586 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.520963: 388664.213838 bit/s, bytes received: 4908 B, packets received: 4
