Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 698281, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005943 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057073 s
[client] second 1.000155: 194578.011637 bit/s, bytes received: 24326 B, packets received: 30
[client] second 2.000651: 117733.588246 bit/s, bytes received: 14724 B, packets received: 12
[client] second 3.001129: 319671.318904 bit/s, bytes received: 39978 B, packets received: 33
[client] second 4.002050: 117683.543082 bit/s, bytes received: 14724 B, packets received: 12
[client] second 5.002851: 317937.729936 bit/s, bytes received: 39774 B, packets received: 33
[client] second 6.003349: 127504.381689 bit/s, bytes received: 15946 B, packets received: 13
[client] second 7.003822: 323678.795705 bit/s, bytes received: 40479 B, packets received: 33
[client] second 8.004666: 131672.936643 bit/s, bytes received: 16473 B, packets received: 14
[client] second 9.005004: 323770.679801 bit/s, bytes received: 40485 B, packets received: 33
[client] second 10.005841: 141393.601664 bit/s, bytes received: 17689 B, packets received: 15
[client] second 11.006799: 323570.034468 bit/s, bytes received: 40485 B, packets received: 33
[client] second 12.007709: 137251.181991 bit/s, bytes received: 17172 B, packets received: 14
[client] second 13.008740: 347337.698934 bit/s, bytes received: 43462 B, packets received: 36
[client] second 14.009402: 137269.093954 bit/s, bytes received: 17170 B, packets received: 14
[client] second 15.009754: 357290.189906 bit/s, bytes received: 44677 B, packets received: 37
[client] second 16.009872: 137359.842499 bit/s, bytes received: 17172 B, packets received: 14
[client] second 17.010695: 367041.729391 bit/s, bytes received: 45918 B, packets received: 38
[client] second 18.010956: 137340.258983 bit/s, bytes received: 17172 B, packets received: 14
[client] second 19.011782: 376736.820660 bit/s, bytes received: 47131 B, packets received: 39
[client] second 20.012844: 137278.257165 bit/s, bytes received: 17178 B, packets received: 14
[client] second 21.013872: 366902.843689 bit/s, bytes received: 45910 B, packets received: 38
[client] second 22.014727: 147066.143882 bit/s, bytes received: 18399 B, packets received: 15
[client] second 23.015029: 386795.126758 bit/s, bytes received: 48364 B, packets received: 40
[client] second 24.015650: 147068.632289 bit/s, bytes received: 18395 B, packets received: 15
[client] second 25.016196: 386733.120231 bit/s, bytes received: 48368 B, packets received: 40
[client] second 26.016994: 156866.743161 bit/s, bytes received: 19624 B, packets received: 16
[client] second 27.017114: 396648.269331 bit/s, bytes received: 49587 B, packets received: 41
[client] second 28.017446: 157004.014244 bit/s, bytes received: 19632 B, packets received: 16
[client] second 29.017793: 396542.101691 bit/s, bytes received: 49585 B, packets received: 41
[client] second 30.018417: 166719.972906 bit/s, bytes received: 20853 B, packets received: 17
[client] second 31.019216: 386603.203784 bit/s, bytes received: 48364 B, packets received: 40
[client] second 32.019315: 176670.606602 bit/s, bytes received: 22086 B, packets received: 18
[client] second 33.019623: 406354.851645 bit/s, bytes received: 50810 B, packets received: 42
[client] second 34.019726: 180773.414866 bit/s, bytes received: 22599 B, packets received: 19
[client] second 35.020618: 401969.347673 bit/s, bytes received: 50291 B, packets received: 41
[client] second 36.020733: 190601.962029 bit/s, bytes received: 23828 B, packets received: 20
[client] second 37.021858: 415892.309551 bit/s, bytes received: 52045 B, packets received: 43
[client] second 38.022261: 176616.834896 bit/s, bytes received: 22086 B, packets received: 18
[client] second 39.023237: 435518.695524 bit/s, bytes received: 54493 B, packets received: 45
[client] second 40.024354: 176394.950612 bit/s, bytes received: 22074 B, packets received: 18
[client] total: bytes received: 1279528 B, packets received: 1064
