Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 863058, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.006067 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057538 s
[client] second 0.100592: 176239.736145 bit/s, bytes received: 2216 B, packets received: 13
[client] second 0.200710: 294613.560968 bit/s, bytes received: 3687 B, packets received: 2
[client] second 0.301499: 195099.436321 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.402165: 195338.382224 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.502343: 196290.395029 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.602415: 196497.882906 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.702629: 196060.031570 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.802690: 196202.274711 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.903692: 194371.882539 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.004349: 195038.456910 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.104406: 196207.635811 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.204462: 196209.836025 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.305056: 195160.797556 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.405338: 195768.164782 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.505726: 195561.762069 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.605772: 98115.292786 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.706012: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.806617: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.906849: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.007063: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.107297: 391723.042949 bit/s, bytes received: 4908 B, packets received: 4
