Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 869555, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.006021 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057664 s
[client] second 0.100274: 176796.511045 bit/s, bytes received: 2216 B, packets received: 13
[client] second 0.201083: 292593.701109 bit/s, bytes received: 3687 B, packets received: 2
[client] second 0.301177: 196453.555753 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.401589: 195835.131319 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.501689: 196444.510210 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.601898: 196228.561688 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.702156: 195975.339983 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.803237: 194220.889757 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.903794: 195231.451898 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.004899: 194172.831010 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.105259: 195617.215810 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.206204: 194483.361370 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.306990: 194786.442443 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.407547: 195234.406890 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.508406: 194647.186507 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.609783: 96826.788082 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.710045: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.810430: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.911000: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011227: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.112306: 388446.975163 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.212784: 390774.726720 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.312811: 392532.885626 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.412907: 392266.107637 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.512973: 392377.295553 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.613955: 348575.486364 bit/s, bytes received: 4400 B, packets received: 4
[client] second 2.714251: 293611.511829 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.814326: 196174.228816 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.914504: 195970.776157 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.015574: 193845.567475 bit/s, bytes received: 2449 B, packets received: 2
[client] second 3.115853: 195773.277672 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.216095: 195847.166187 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.316456: 195612.687994 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.417277: 194721.789755 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.517594: 195700.404691 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.618137: 195260.143562 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.718379: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.818667: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.918922: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.019143: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.119858: 389852.724555 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.220435: 390387.095591 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.321524: 388408.583671 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.422788: 387344.461804 bit/s, bytes received: 4903 B, packets received: 4
[client] second 4.523309: 390603.662023 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.623896: 390348.323545 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.724085: 195950.705422 bit/s, bytes received: 2454 B, packets received: 2
[client] second 4.825058: 291642.455975 bit/s, bytes received: 3681 B, packets received: 3
[client] second 4.926065: 235150.931960 bit/s, bytes received: 2969 B, packets received: 3
[client] second 5.027062: 194381.626421 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.127217: 196016.353028 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.227441: 195882.990924 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.328251: 194343.934822 bit/s, bytes received: 2449 B, packets received: 2
[client] second 5.428895: 195064.138066 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.529199: 195724.545259 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.629893: 194968.060275 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.730102: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.830311: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.930520: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.030539: 196281.442473 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.131631: 388400.230848 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.232238: 390273.029202 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.332465: 391749.017786 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.433616: 388170.910671 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.534112: 195350.722460 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.634617: 488337.227461 bit/s, bytes received: 6135 B, packets received: 5
[client] second 6.735362: 194392.373601 bit/s, bytes received: 2448 B, packets received: 2
[client] second 6.835767: 293290.381949 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.936054: 195758.119385 bit/s, bytes received: 2454 B, packets received: 3
[client] second 7.036987: 194506.003941 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.137866: 194608.773914 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.239037: 194047.336994 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.339866: 235647.025788 bit/s, bytes received: 2970 B, packets received: 3
[client] second 7.440463: 195154.705881 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.540575: 196101.155033 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.641265: 194973.836293 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.741882: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.842112: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.942342: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.043028: 194983.386933 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.144053: 388655.496081 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.244905: 388846.807446 bit/s, bytes received: 4902 B, packets received: 4
[client] second 8.344945: 392481.308033 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.445813: 389262.655988 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.546472: 195034.289108 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.647223: 584571.243702 bit/s, bytes received: 7362 B, packets received: 6
[client] second 8.747317: 98067.732973 bit/s, bytes received: 1227 B, packets received: 1
[client] second 8.848060: 292308.121427 bit/s, bytes received: 3681 B, packets received: 3
[client] second 8.948300: 195848.963658 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.048700: 195538.740605 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.149117: 195504.503794 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.249537: 195021.127737 bit/s, bytes received: 2448 B, packets received: 2
[client] second 9.349810: 195785.534858 bit/s, bytes received: 2454 B, packets received: 3
[client] second 9.450268: 195424.737780 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.551220: 194468.958883 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.651407: 237236.746862 bit/s, bytes received: 2971 B, packets received: 3
[client] second 9.752450: 97146.676617 bit/s, bytes received: 1227 B, packets received: 1
[client] second 9.852652: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.952854: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.053167: 97853.211590 bit/s, bytes received: 1227 B, packets received: 1
[client] second 10.153666: 390690.454631 bit/s, bytes received: 4908 B, packets received: 4
[client] second 10.254561: 389160.114688 bit/s, bytes received: 4908 B, packets received: 4
[client] second 10.355577: 388688.726448 bit/s, bytes received: 4908 B, packets received: 4
[client] second 10.456528: 388943.350159 bit/s, bytes received: 4908 B, packets received: 4
[client] second 10.557098: 195206.538003 bit/s, bytes received: 2454 B, packets received: 2
[client] second 10.658117: 679712.358052 bit/s, bytes received: 8583 B, packets received: 7
[client] second 10.758691: 97599.435689 bit/s, bytes received: 1227 B, packets received: 1
[client] second 10.859608: 291805.491782 bit/s, bytes received: 3681 B, packets received: 3
[client] second 10.959923: 195703.118330 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.060400: 195387.182513 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.161359: 194456.896804 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.261874: 195314.149707 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.362477: 195143.741825 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.462964: 195367.349729 bit/s, bytes received: 2454 B, packets received: 2
[client] second 11.563800: 194216.900232 bit/s, bytes received: 2448 B, packets received: 2
[client] second 11.664097: 195738.029733 bit/s, bytes received: 2454 B, packets received: 3
[client] second 11.765379: 96917.710722 bit/s, bytes received: 1227 B, packets received: 1
[client] second 11.865681: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.965890: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.066632: 97437.446767 bit/s, bytes received: 1227 B, packets received: 1
[client] second 12.167414: 528029.038739 bit/s, bytes received: 6652 B, packets received: 6
[client] second 12.268070: 390082.986519 bit/s, bytes received: 4908 B, packets received: 4
[client] second 12.369166: 388381.597739 bit/s, bytes received: 4908 B, packets received: 4
[client] second 12.469998: 389401.318085 bit/s, bytes received: 4908 B, packets received: 4
[client] second 12.570510: 195320.086164 bit/s, bytes received: 2454 B, packets received: 2
[client] second 12.671326: 681559.848388 bit/s, bytes received: 8589 B, packets received: 7
[client] second 12.772041: 194926.844200 bit/s, bytes received: 2454 B, packets received: 2
[client] second 12.872330: 195753.438653 bit/s, bytes received: 2454 B, packets received: 2
[client] second 12.973367: 290823.586486 bit/s, bytes received: 3673 B, packets received: 3
[client] second 13.073926: 195228.508645 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.174701: 194809.872828 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.275238: 195271.252777 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.375729: 195361.602863 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.476381: 195047.606936 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.577120: 194880.567307 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.677312: 195943.001746 bit/s, bytes received: 2454 B, packets received: 2
[client] second 13.777972: 97516.718291 bit/s, bytes received: 1227 B, packets received: 1
[client] second 13.878235: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.978444: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.079769: 96876.599158 bit/s, bytes received: 1227 B, packets received: 1
[client] second 14.179922: 587419.790919 bit/s, bytes received: 7354 B, packets received: 6
[client] second 14.280129: 433422.170308 bit/s, bytes received: 5429 B, packets received: 5
[client] second 14.380515: 488910.765687 bit/s, bytes received: 6135 B, packets received: 5
[client] second 14.480731: 391797.416149 bit/s, bytes received: 4908 B, packets received: 4
[client] second 14.581097: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.682047: 777889.096777 bit/s, bytes received: 9816 B, packets received: 8
[client] second 14.783156: 97083.095089 bit/s, bytes received: 1227 B, packets received: 1
[client] second 14.883728: 292804.286922 bit/s, bytes received: 3681 B, packets received: 3
[client] second 14.984127: 293308.724405 bit/s, bytes received: 3681 B, packets received: 3
[client] second 15.084792: 194388.090916 bit/s, bytes received: 2446 B, packets received: 2
[client] second 15.185342: 195245.412205 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.285888: 195255.164246 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.386366: 195385.080436 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.487013: 195058.478794 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.587762: 194860.084861 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.688033: 195789.369692 bit/s, bytes received: 2454 B, packets received: 2
[client] second 15.788545: 97660.062514 bit/s, bytes received: 1227 B, packets received: 1
[client] second 15.888747: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.988951: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.089755: 389507.089314 bit/s, bytes received: 4908 B, packets received: 4
[client] second 16.190329: 292800.758371 bit/s, bytes received: 3681 B, packets received: 3
[client] second 16.290951: 528550.444741 bit/s, bytes received: 6648 B, packets received: 6
[client] second 16.391017: 392382.585253 bit/s, bytes received: 4908 B, packets received: 4
[client] second 16.491465: 390886.564956 bit/s, bytes received: 4908 B, packets received: 4
[client] second 16.592104: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.692609: 781338.219006 bit/s, bytes received: 9816 B, packets received: 8
[client] second 16.793283: 195005.115606 bit/s, bytes received: 2454 B, packets received: 2
[client] second 16.893529: 293756.764970 bit/s, bytes received: 3681 B, packets received: 3
[client] second 16.994229: 194956.687381 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.095396: 194055.314325 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.196206: 194265.538037 bit/s, bytes received: 2448 B, packets received: 2
[client] second 17.296415: 195911.066993 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.397292: 194617.775625 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.497469: 195969.334433 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.597836: 195601.861458 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.698881: 194289.861353 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.799899: 194341.602487 bit/s, bytes received: 2454 B, packets received: 2
[client] second 17.900102: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.000304: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.101086: 389594.172241 bit/s, bytes received: 4908 B, packets received: 4
[client] second 18.201747: 195030.311358 bit/s, bytes received: 2454 B, packets received: 2
[client] second 18.302859: 485410.410546 bit/s, bytes received: 6135 B, packets received: 5
[client] second 18.403483: 528379.383075 bit/s, bytes received: 6646 B, packets received: 6
[client] second 18.504390: 389108.713907 bit/s, bytes received: 4908 B, packets received: 4
[client] second 18.605382: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.705747: 880216.830811 bit/s, bytes received: 11043 B, packets received: 9
[client] second 18.806326: 195190.524176 bit/s, bytes received: 2454 B, packets received: 2
[client] second 18.907319: 194390.260668 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.007715: 293316.244335 bit/s, bytes received: 3681 B, packets received: 3
[client] second 19.108767: 194276.475692 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.209152: 195567.894769 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.309251: 195646.317971 bit/s, bytes received: 2448 B, packets received: 2
[client] second 19.409409: 196010.659897 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.510246: 194689.576039 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.610355: 196105.742710 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.710931: 195194.861682 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.811425: 195356.873034 bit/s, bytes received: 2454 B, packets received: 2
[client] second 19.911635: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 20.012018: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 20.112717: 292434.743571 bit/s, bytes received: 3681 B, packets received: 3
[client] second 20.213076: 391235.632311 bit/s, bytes received: 4908 B, packets received: 4
[client] second 20.313774: 389920.553687 bit/s, bytes received: 4908 B, packets received: 4
[client] second 20.414360: 430993.018971 bit/s, bytes received: 5419 B, packets received: 5
[client] second 20.515376: 388691.373733 bit/s, bytes received: 4908 B, packets received: 4
[client] second 20.615608: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 20.716061: 879459.355885 bit/s, bytes received: 11043 B, packets received: 9
[client] second 20.816874: 292105.112410 bit/s, bytes received: 3681 B, packets received: 3
[client] second 20.917319: 195450.170516 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.018177: 291978.077808 bit/s, bytes received: 3681 B, packets received: 3
[client] second 21.119344: 194053.793230 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.220306: 194448.499307 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.320564: 195335.510883 bit/s, bytes received: 2448 B, packets received: 2
[client] second 21.420607: 196235.377418 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.521685: 194227.232645 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.621736: 196220.718203 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.722309: 195199.839863 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.822890: 195186.540051 bit/s, bytes received: 2454 B, packets received: 2
[client] second 21.923386: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.023654: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.124092: 390928.141306 bit/s, bytes received: 4908 B, packets received: 4
[client] second 22.224422: 391347.367903 bit/s, bytes received: 4908 B, packets received: 4
[client] second 22.325383: 388904.945239 bit/s, bytes received: 4908 B, packets received: 4
[client] second 22.425682: 432225.109760 bit/s, bytes received: 5419 B, packets received: 5
[client] second 22.526088: 391052.502812 bit/s, bytes received: 4908 B, packets received: 4
[client] second 22.626291: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.726460: 979936.156600 bit/s, bytes received: 12270 B, packets received: 10
[client] second 22.827147: 292470.618636 bit/s, bytes received: 3681 B, packets received: 3
[client] second 22.927536: 97780.364800 bit/s, bytes received: 1227 B, packets received: 1
[client] second 23.027862: 293522.073103 bit/s, bytes received: 3681 B, packets received: 3
[client] second 23.127940: 196166.327223 bit/s, bytes received: 2454 B, packets received: 2
[client] second 23.228735: 194771.218227 bit/s, bytes received: 2454 B, packets received: 2
[client] second 23.329377: 194433.504303 bit/s, bytes received: 2446 B, packets received: 2
[client] second 23.429753: 195583.407462 bit/s, bytes received: 2454 B, packets received: 2
[client] second 23.530420: 195020.484899 bit/s, bytes received: 2454 B, packets received: 2
[client] second 23.630718: 195736.755361 bit/s, bytes received: 2454 B, packets received: 2
