Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 862901, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.006156 s
[server][session 0][stream 0] open
[client] time to first byte: 6.058206 s
[client] second 0.100886: 273182.934762 bit/s, bytes received: 3445 B, packets received: 13
[client] second 0.201391: 195652.561089 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302460: 194558.787144 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.402593: 196377.759104 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.503683: 194520.974097 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.604717: 194626.701602 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.704881: 196160.170650 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.805500: 195110.882254 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.906255: 194847.660929 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.006848: 195164.943604 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.107806: 194458.495493 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.208425: 195111.291403 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.308947: 195300.173741 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.409069: 196080.197840 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.510577: 193403.193604 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.611724: 97046.167173 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.711984: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.812193: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.912403: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.012614: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.112836: 391766.642459 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.213683: 389345.799697 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.314571: 389182.514219 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.415111: 390531.256187 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.515478: 391202.284660 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.615700: 351222.761590 bit/s, bytes received: 4400 B, packets received: 4
[client] second 2.716269: 292812.567124 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.816302: 196256.120595 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.917251: 194474.416396 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.018040: 194385.906426 bit/s, bytes received: 2449 B, packets received: 2
[client] second 3.118728: 194978.901966 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.219744: 194344.684513 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.319798: 196215.026923 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.420703: 194558.278678 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.521356: 195046.225270 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.622096: 194877.715871 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.722307: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.822913: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.923155: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023380: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.123680: 391466.407199 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.224272: 390329.223673 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.325156: 389199.330027 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.425557: 390672.944406 bit/s, bytes received: 4903 B, packets received: 4
[client] second 4.526096: 390533.431428 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.626572: 390780.564471 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.727325: 194852.716180 bit/s, bytes received: 2454 B, packets received: 2
[client] second 4.827808: 293065.930509 bit/s, bytes received: 3681 B, packets received: 3
[client] second 4.928168: 236667.620266 bit/s, bytes received: 2969 B, packets received: 3
[client] second 5.028688: 195304.220795 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.129419: 194895.158526 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.230493: 194234.471460 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.331577: 193818.816030 bit/s, bytes received: 2449 B, packets received: 2
[client] second 5.432359: 194796.446346 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.532853: 195355.137071 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.633495: 195068.632770 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.733699: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.834136: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.934392: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.034933: 195263.349955 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.136000: 388496.475303 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.236543: 390518.329536 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.336904: 391226.182908 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.437426: 390603.801911 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.538501: 194231.429439 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.639441: 486228.985618 bit/s, bytes received: 6135 B, packets received: 5
[client] second 6.739670: 195392.430192 bit/s, bytes received: 2448 B, packets received: 2
[client] second 6.839995: 293524.156197 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.940556: 195225.862510 bit/s, bytes received: 2454 B, packets received: 3
[client] second 7.041079: 195299.334430 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.141708: 195091.898450 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.241774: 196190.645622 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.342063: 236915.846265 bit/s, bytes received: 2970 B, packets received: 3
[client] second 7.443031: 194439.118465 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.543086: 196211.173435 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.643823: 194883.161529 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.744204: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.844415: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.944628: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.045477: 194667.749688 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.146358: 389207.096111 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.246889: 390090.014644 bit/s, bytes received: 4902 B, packets received: 4
[client] second 8.347501: 390254.475855 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.448171: 390025.092369 bit/s, bytes received: 4908 B, packets received: 4
[client] second 8.549174: 194369.911942 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.649924: 584574.783036 bit/s, bytes received: 7362 B, packets received: 6
[client] second 8.750454: 195286.215315 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.851044: 195168.556262 bit/s, bytes received: 2454 B, packets received: 2
[client] second 8.951736: 194970.145643 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.052692: 194461.581228 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.153407: 292388.977305 bit/s, bytes received: 3681 B, packets received: 3
[client] second 9.254319: 96796.600346 bit/s, bytes received: 1221 B, packets received: 1
[client] second 9.355217: 291861.665222 bit/s, bytes received: 3681 B, packets received: 4
[client] second 9.455827: 195129.745626 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.556802: 194424.493398 bit/s, bytes received: 2454 B, packets received: 2
[client] second 9.657446: 236158.722190 bit/s, bytes received: 2971 B, packets received: 3
[client] second 9.757832: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.858047: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.958258: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.058794: 97636.450894 bit/s, bytes received: 1227 B, packets received: 1
[client] second 10.159411: 390234.066496 bit/s, bytes received: 4908 B, packets received: 4
[client] second 10.259509: 392256.243949 bit/s, bytes received: 4908 B, packets received: 4
