Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 858492, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005635 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057490 s
[client] second 0.100945: 273023.353027 bit/s, bytes received: 3445 B, packets received: 13
[client] second 0.201542: 195470.719567 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.302662: 194463.300328 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.403238: 195513.066594 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.504052: 195052.868463 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.604448: 195866.230457 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.704549: 196280.994625 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.805176: 195095.779834 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.905599: 195493.434211 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.006368: 194821.603668 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.106425: 196208.641785 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207473: 194283.220204 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.308542: 194244.778143 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.409596: 194272.109696 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.510341: 194868.268425 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.611307: 97221.411851 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.711539: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.811750: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.911960: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.012169: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.112684: 390630.176492 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.213722: 388604.886190 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.314480: 389686.588725 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.415016: 390544.894575 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.515633: 390231.557169 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.616598: 348639.453845 bit/s, bytes received: 4400 B, packets received: 4
[client] second 2.716811: 293852.146688 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.817086: 195781.696268 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.917506: 195499.932523 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.017535: 195861.672394 bit/s, bytes received: 2449 B, packets received: 2
[client] second 3.118050: 195314.445064 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.218344: 195745.047858 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.319044: 194955.316682 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.419444: 195537.133843 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.520055: 195127.414415 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.620786: 194895.297832 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.720997: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.821208: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.921418: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.021612: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.121940: 391358.488801 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.222590: 390106.042793 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.322793: 391840.727203 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.423244: 390481.264575 bit/s, bytes received: 4903 B, packets received: 4
[client] second 4.523987: 389740.889013 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.624291: 391450.694500 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.724622: 195673.219783 bit/s, bytes received: 2454 B, packets received: 2
[client] second 4.825324: 292425.189602 bit/s, bytes received: 3681 B, packets received: 3
[client] second 4.926071: 235759.957612 bit/s, bytes received: 2969 B, packets received: 3
[client] second 5.026934: 194641.416318 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.127496: 195221.830351 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.227802: 195720.420278 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.328439: 194679.918124 bit/s, bytes received: 2449 B, packets received: 2
[client] second 5.429141: 194951.040149 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.529732: 195167.943148 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.630392: 195032.762315 bit/s, bytes received: 2454 B, packets received: 2
[client] second 5.730604: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.830815: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.931025: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.032046: 194335.392557 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.132623: 390386.591000 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.233440: 389459.069681 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.333506: 392379.044393 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.434060: 390478.960574 bit/s, bytes received: 4908 B, packets received: 4
[client] second 6.534304: 195842.141258 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.634809: 488332.096550 bit/s, bytes received: 6135 B, packets received: 5
[client] second 6.735065: 195181.831556 bit/s, bytes received: 2446 B, packets received: 2
[client] second 6.835125: 294300.714947 bit/s, bytes received: 3681 B, packets received: 3
[client] second 6.935609: 195375.628455 bit/s, bytes received: 2454 B, packets received: 3
[client] second 7.036357: 194862.587632 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.136897: 195264.379286 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.237137: 195851.476264 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.337207: 237592.984012 bit/s, bytes received: 2972 B, packets received: 3
[client] second 7.437457: 195830.904483 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.538040: 195181.737193 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.638714: 195004.704965 bit/s, bytes received: 2454 B, packets received: 2
[client] second 7.739369: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.839600: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.939831: 0.000000 bit/s, bytes received: 0 B, packets received: 0
