Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 855528, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005463 s
[server][session 0][stream 0] open
[client] time to first byte: 6.006461 s
[client] second 0.100050: 1081151.338618 bit/s, bytes received: 13521 B, packets received: 22
[client] second 0.200902: 194978.454058 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.301501: 195310.696345 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.401942: 195456.876117 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.502875: 194505.549150 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.603793: 194533.896754 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.704758: 194443.688407 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.805404: 195060.378102 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.906353: 194473.256673 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.006700: 195641.548369 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.107359: 195034.847130 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.207480: 98041.982943 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.308043: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408430: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508989: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.609378: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709751: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809997: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.910299: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.011358: 971316.660799 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.111589: 195867.362278 bit/s, bytes received: 2454 B, packets received: 2
[client] second 2.212154: 292825.427986 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.313190: 291460.007981 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.414112: 291791.719966 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.515270: 328671.577259 bit/s, bytes received: 4156 B, packets received: 4
[client] second 2.616259: 388797.406370 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.717182: 291785.258099 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.817698: 390149.508861 bit/s, bytes received: 4902 B, packets received: 4
[client] second 2.918528: 292054.777131 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.019198: 390026.374759 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.119667: 390808.106541 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.220219: 390482.416740 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.320880: 390061.033465 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.421180: 391466.715534 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.522014: 389393.640792 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.622802: 292176.999533 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.723192: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.823425: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.923642: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.023835: 1020509.671362 bit/s, bytes received: 12781 B, packets received: 11
[client] second 4.124611: 487018.457523 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.224860: 489580.020443 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.325231: 488508.464063 bit/s, bytes received: 6129 B, packets received: 5
[client] second 4.425861: 487726.241924 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.526050: 587850.696343 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.626411: 489038.239741 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.726718: 587153.446276 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.827376: 682627.118960 bit/s, bytes received: 8589 B, packets received: 7
[client] second 4.927759: 586236.163497 bit/s, bytes received: 7356 B, packets received: 6
[client] second 5.028647: 624772.024423 bit/s, bytes received: 7879 B, packets received: 7
[client] second 5.129289: 682736.666743 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.229304: 687016.768860 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.330374: 776967.350630 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.430981: 780545.623934 bit/s, bytes received: 9816 B, packets received: 8
[client] second 5.531851: 681188.300831 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.631895: 883055.323440 bit/s, bytes received: 11043 B, packets received: 9
[client] second 5.732024: 726585.233565 bit/s, bytes received: 9094 B, packets received: 8
[client] second 5.832279: 881189.424586 bit/s, bytes received: 11043 B, packets received: 9
[client] second 5.932398: 196086.472776 bit/s, bytes received: 2454 B, packets received: 2
[client] second 6.032744: 1173855.466754 bit/s, bytes received: 14724 B, packets received: 13
[client] second 6.133281: 878728.407662 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.233939: 975177.713621 bit/s, bytes received: 12270 B, packets received: 10
