Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 866541, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.005583 s
[server][session 0][stream 0] open
[client] time to first byte: 6.057232 s
[client] second 0.100625: 176180.988281 bit/s, bytes received: 2216 B, packets received: 12
[client] second 0.200963: 195977.365252 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.301278: 294032.717839 bit/s, bytes received: 3687 B, packets received: 3
[client] second 0.401780: 195657.511675 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.501879: 196444.655435 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.602088: 196232.002270 bit/s, bytes received: 2458 B, packets received: 2
[client] second 0.702838: 195016.041876 bit/s, bytes received: 2456 B, packets received: 2
[client] second 0.803058: 195890.164090 bit/s, bytes received: 2454 B, packets received: 2
[client] second 0.903680: 195105.245476 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.003734: 196213.171739 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.104119: 195568.005815 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.204694: 195198.362879 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.305167: 195395.610721 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.405757: 195169.064606 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.506138: 195574.152545 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.606900: 97417.649262 bit/s, bytes received: 1227 B, packets received: 1
[client] second 1.707304: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.807693: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.907924: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.008315: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.108955: 390140.987020 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.209560: 390280.977852 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.310063: 390674.271615 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.410444: 391150.148201 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.511250: 389499.376939 bit/s, bytes received: 4908 B, packets received: 4
